,Unnamed: 0,Artist,Artist_ID,Album,Album_ID,Release_Date,Title,Full_Title,Song_ID,Language
91688,91688,Xavier Naidoo,10165,Wettsingen in Schwetzingen ,117174,"February 3, 2008",Ich Wollte Wie Orpheus Singen,Ich Wollte Wie Orpheus Singen by Xavier Naidoo,653662,de
91689,91689,Xavier Naidoo,10165,Wettsingen in Schwetzingen ,117174,"February 3, 2008",Volle Kraft Voraus,Volle Kraft Voraus by Xavier Naidoo,653664,de
91690,91690,Xavier Naidoo,10165,Wettsingen in Schwetzingen ,117174,"February 3, 2008",Wenn Du SchlÃ¤fst,Wenn Du SchlÃ¤fst by Xavier Naidoo,653665,de
91691,91691,Xavier Naidoo,10165,Wettsingen in Schwetzingen ,117174,"February 3, 2008",Zurück Zu Dir,Zurück Zu Dir by Xavier Naidoo,653667,de
91692,91692,Xavier Naidoo,10165,Wettsingen in Schwetzingen ,117174,"February 3, 2008",Dein Leben,Dein Leben by Xavier Naidoo,654226,de
91693,91693,Xavier Naidoo,10165,Wettsingen in Schwetzingen ,117174,"February 3, 2008",Vielleicht,Vielleicht by Xavier Naidoo,654228,de
91694,91694,Xavier Naidoo,10165,Wettsingen in Schwetzingen ,117174,"February 3, 2008",Geh Davon Aus,Geh Davon Aus by Xavier Naidoo,654233,de
91695,91695,Xavier Naidoo,10165,Wettsingen in Schwetzingen ,117174,"February 3, 2008",Was Wird Mich Erwarten,Was Wird Mich Erwarten by Xavier Naidoo,654239,de
91696,91696,Xavier Naidoo,10165,Wettsingen in Schwetzingen ,117174,"February 3, 2008",Und wenn ein Lied,Und wenn ein Lied by Söhne Mannheims (Ft. Xavier Naidoo),654247,de
91697,91697,Xavier Naidoo,10165,Wettsingen in Schwetzingen ,117174,"February 3, 2008",20.000 Meilen II,20.000 Meilen II by Xavier Naidoo,654317,de
91698,91698,Xavier Naidoo,10165,Wettsingen in Schwetzingen ,117174,"February 3, 2008",Für Dich Öffnen Sie Die Tore II,Für Dich Öffnen Sie Die Tore II by Xavier Naidoo,654320,de
91699,91699,Xavier Naidoo,10165,Wettsingen in Schwetzingen ,117174,"February 3, 2008",Wann,Wann by Xavier Naidoo (Ft. Cassandra Steen),654325,de
91701,91701,Xavier Naidoo,10165,Wettsingen in Schwetzingen ,117174,"February 3, 2008",Wo Willst Du Hin? II,Wo Willst Du Hin? II by Xavier Naidoo,654329,de
91702,91702,Xavier Naidoo,10165,Wettsingen in Schwetzingen ,117174,"February 3, 2008",Alle Männer Müssen Kämpfen II,Alle Männer Müssen Kämpfen II by Xavier Naidoo,654332,de
91703,91703,Xavier Naidoo,10165,Wettsingen in Schwetzingen ,117174,"February 3, 2008",Führ Mich Ans Licht II,Führ Mich Ans Licht II by Xavier Naidoo,654333,de
91704,91704,Xavier Naidoo,10165,Wettsingen in Schwetzingen ,117174,"February 3, 2008",Was Wir Alleine Nicht Schaffen II,Was Wir Alleine Nicht Schaffen II by Xavier Naidoo,654335,de
91707,91707,Xavier Naidoo,10165,Wettsingen in Schwetzingen ,117174,"February 3, 2008",Seine Strassen,Seine Strassen by Xavier Naidoo,654353,de
91708,91708,Xavier Naidoo,10165,Wettsingen in Schwetzingen ,117174,"February 3, 2008",Sag Es Laut II,Sag Es Laut II by Xavier Naidoo,654354,de
91709,91709,Xavier Naidoo,10165,Telegramm für X ,116926,"November 24, 2005",Und,Und by Xavier Naidoo,645227,de
91710,91710,Xavier Naidoo,10165,Telegramm für X ,116926,"November 24, 2005",Bitte frag mich nicht,Bitte frag mich nicht by Xavier Naidoo,645230,de
91711,91711,Xavier Naidoo,10165,Telegramm für X ,116926,"November 24, 2005",Dieser Weg,Dieser Weg by Xavier Naidoo,415191,de
91712,91712,Xavier Naidoo,10165,Telegramm für X ,116926,"November 24, 2005",Zeilen aus Gold,Zeilen aus Gold by Xavier Naidoo,645233,de
91714,91714,Xavier Naidoo,10165,Telegramm für X ,116926,"November 24, 2005",Seelenheil,Seelenheil by Xavier Naidoo,645239,de
91715,91715,Xavier Naidoo,10165,Telegramm für X ,116926,"November 24, 2005",Wo komme ich her,Wo komme ich her by Xavier Naidoo,645244,de
91716,91716,Xavier Naidoo,10165,Telegramm für X ,116926,"November 24, 2005",Bist du am Leben interessiert,Bist du am Leben interessiert by Xavier Naidoo,645249,de
91717,91717,Xavier Naidoo,10165,Telegramm für X ,116926,"November 24, 2005",Abgrund,Abgrund by Xavier Naidoo,645255,de
91718,91718,Xavier Naidoo,10165,Telegramm für X ,116926,"November 24, 2005",Bist du aufgewacht,Bist du aufgewacht by Xavier Naidoo,646946,de
91719,91719,Xavier Naidoo,10165,Telegramm für X ,116926,"November 24, 2005",Sie sind nicht dafür,Sie sind nicht dafür by Xavier Naidoo,645260,de
91720,91720,Xavier Naidoo,10165,Telegramm für X ,116926,"November 24, 2005",In Deine Hände,In Deine Hände by Xavier Naidoo,645265,de
91721,91721,Xavier Naidoo,10165,Telegramm für X ,116926,"November 24, 2005",Du bist ein Segen,Du bist ein Segen by Xavier Naidoo,645268,de
91722,91722,Xavier Naidoo,10165,Telegramm für X ,116926,"November 24, 2005",Was wir alleine nicht schaffen,Was wir alleine nicht schaffen by Xavier Naidoo,645271,de
91723,91723,Xavier Naidoo,10165,Telegramm für X ,116926,"November 24, 2005",Danke,Danke by Xavier Naidoo,1000962,de
91724,91724,Xavier Naidoo,10165,Zwischenspiel / Alles für den Herrn,116934,"March 25, 2002",Wo willst du hin?,Wo willst du hin? by Xavier Naidoo,645821,de
91725,91725,Xavier Naidoo,10165,Zwischenspiel / Alles für den Herrn,116934,"March 25, 2002",Auf Herz und Nieren,Auf Herz und Nieren by Xavier Naidoo,645825,de
91726,91726,Xavier Naidoo,10165,Zwischenspiel / Alles für den Herrn,116934,"March 25, 2002",Wir gehören zusammen,Wir gehören zusammen by Xavier Naidoo,645826,de
91727,91727,Xavier Naidoo,10165,Zwischenspiel / Alles für den Herrn,116934,"March 25, 2002",Abschied nehmen,Abschied nehmen by Xavier Naidoo,646975,de
91728,91728,Xavier Naidoo,10165,Zwischenspiel / Alles für den Herrn,116934,"March 25, 2002",Kein Königreich,Kein Königreich by Xavier Naidoo,646979,de
91729,91729,Xavier Naidoo,10165,Zwischenspiel / Alles für den Herrn,116934,"March 25, 2002",Wir haben alles Gute vor uns,Wir haben alles Gute vor uns by Xavier Naidoo,646983,de
91730,91730,Xavier Naidoo,10165,Zwischenspiel / Alles für den Herrn,116934,"March 25, 2002",Alle Männer müssen kämpfen,Alle Männer müssen kämpfen by Xavier Naidoo,646988,de
91732,91732,Xavier Naidoo,10165,Zwischenspiel / Alles für den Herrn,116934,"March 25, 2002",Brief,Brief by Xavier Naidoo,646994,de
91734,91734,Xavier Naidoo,10165,Zwischenspiel / Alles für den Herrn,116934,"March 25, 2002",Gut aufgepasst,Gut aufgepasst by Xavier Naidoo,646998,de
91735,91735,Xavier Naidoo,10165,Zwischenspiel / Alles für den Herrn,116934,"March 25, 2002",Wenn Ich Schon Kinder Hätte,Wenn Ich Schon Kinder Hätte by Xavier Naidoo,647002,de
91736,91736,Xavier Naidoo,10165,Zwischenspiel / Alles für den Herrn,116934,"March 25, 2002",Kleines Lied (Kinderlied),Kleines Lied (Kinderlied) by Xavier Naidoo,647003,de
91737,91737,Xavier Naidoo,10165,Zwischenspiel / Alles für den Herrn,116934,"March 25, 2002",Die Dinge singen hör ich so gern,Die Dinge singen hör ich so gern by Xavier Naidoo,647006,de
91740,91740,Xavier Naidoo,10165,Zwischenspiel / Alles für den Herrn,116934,"March 25, 2002",Himmel Über Deutschland,Himmel Über Deutschland by Xavier Naidoo,647015,de
91741,91741,Xavier Naidoo,10165,Zwischenspiel / Alles für den Herrn,116934,"March 25, 2002",Ich lass sie sterben,Ich lass sie sterben by Xavier Naidoo,647021,de
91742,91742,Xavier Naidoo,10165,Zwischenspiel / Alles für den Herrn,116934,"March 25, 2002",Bevor du gehst,Bevor du gehst by Xavier Naidoo,647024,de
91744,91744,Xavier Naidoo,10165,Zwischenspiel / Alles für den Herrn,116934,"March 25, 2002",Sie ist im Viereck angelegt,Sie ist im Viereck angelegt by Xavier Naidoo,647034,de
91746,91746,Xavier Naidoo,10165,Zwischenspiel / Alles für den Herrn,116934,"March 25, 2002",Der Geist ist willig,Der Geist ist willig by Xavier Naidoo,647064,de
91747,91747,Xavier Naidoo,10165,Zwischenspiel / Alles für den Herrn,116934,"March 25, 2002",Mägde und Knechte,Mägde und Knechte by Xavier Naidoo,647101,de
91748,91748,Xavier Naidoo,10165,Zwischenspiel / Alles für den Herrn,116934,"March 25, 2002",Der Herr knickt alle Bäume,Der Herr knickt alle Bäume by Xavier Naidoo,647105,de
91749,91749,Xavier Naidoo,10165,Zwischenspiel / Alles für den Herrn,116934,"March 25, 2002",Wer weiß schon was der Morgen bringt,Wer weiß schon was der Morgen bringt by Xavier Naidoo,647120,de
91750,91750,Xavier Naidoo,10165,Zwischenspiel / Alles für den Herrn,116934,"March 25, 2002",Alles für den Herrn,Alles für den Herrn by Xavier Naidoo,647129,de
91753,91753,Xavier Naidoo,10165,Zwischenspiel / Alles für den Herrn,116934,"March 25, 2002",Lied (Du nur Du),Lied (Du nur Du) by Xavier Naidoo,647178,de
91754,91754,Xavier Naidoo,10165,Zwischenspiel / Alles für den Herrn,116934,"March 25, 2002",Wenn du es willst (Mir sind die Hände gebunden),Wenn du es willst (Mir sind die Hände gebunden) by Xavier Naidoo,647186,de
91755,91755,Xavier Naidoo,10165,Nicht von dieser Welt ,116987,"May 30, 1998",Seid ihr mit mir?,Seid ihr mit mir? by Xavier Naidoo,647229,de
91756,91756,Xavier Naidoo,10165,Nicht von dieser Welt ,116987,"May 30, 1998",20.000 Meilen,20.000 Meilen by Xavier Naidoo,647238,de
91757,91757,Xavier Naidoo,10165,Nicht von dieser Welt ,116987,"May 30, 1998",Ernten was man sät,Ernten was man sät by Xavier Naidoo,647245,de
91758,91758,Xavier Naidoo,10165,Nicht von dieser Welt ,116987,"May 30, 1998",Führ mich ans Licht,Führ mich ans Licht by Xavier Naidoo,647253,de
91759,91759,Xavier Naidoo,10165,Nicht von dieser Welt ,116987,"May 30, 1998",Könnt ihr mich hören?,Könnt ihr mich hören? by Xavier Naidoo,647255,de
91760,91760,Xavier Naidoo,10165,Nicht von dieser Welt ,116987,"May 30, 1998",Nicht von dieser Welt,Nicht von dieser Welt by Xavier Naidoo,647280,de
91761,91761,Xavier Naidoo,10165,Nicht von dieser Welt ,116987,"May 30, 1998",Freisein (Nachtschicht am Meer),Freisein (Nachtschicht am Meer) by Xavier Naidoo,647293,de
91762,91762,Xavier Naidoo,10165,Nicht von dieser Welt ,116987,"May 30, 1998",Gute Aussichten,Gute Aussichten by Xavier Naidoo (Ft. Moses Pelham),647300,de
91763,91763,Xavier Naidoo,10165,Nicht von dieser Welt ,116987,"May 30, 1998",Flugzeuge im Bauch,Flugzeuge im Bauch by Xavier Naidoo,647314,de
91764,91764,Xavier Naidoo,10165,Nicht von dieser Welt ,116987,"May 30, 1998",Ich kann dich sehen,Ich kann dich sehen by Xavier Naidoo,647318,de
91765,91765,Xavier Naidoo,10165,Nicht von dieser Welt ,116987,"May 30, 1998",Mich belogen,Mich belogen by Xavier Naidoo,647321,de
91767,91767,Xavier Naidoo,10165,Nicht von dieser Welt ,116987,"May 30, 1998",Eigentlich gut,Eigentlich gut by Xavier Naidoo,647338,de
91768,91768,Xavier Naidoo,10165,Nicht von dieser Welt ,116987,"May 30, 1998",Sag es laut,Sag es laut by Xavier Naidoo,647339,de
91770,91770,Xavier Naidoo,10165,Nicht von dieser Welt ,116987,"May 30, 1998",Sie sieht mich nicht,Sie sieht mich nicht by Xavier Naidoo,1537629,de
91771,91771,Yung Hurn,261838,Love Hotel 2,1001644,2023,​letztee chance (1.5 netlog remix),​letztee chance (1.5 netlog remix) by Yung Hurn,8863750,de
91773,91773,Yung Hurn,261838,Love Hotel 2,1001644,2023,Ponny (Sweet Version),Ponny (Sweet Version) by Yung Hurn,8827015,de
91774,91774,Yung Hurn,261838,Love Hotel 2,1001644,2023,Du bist so heiß*,Du bist so heiß* by Yung Hurn,8827042,de
91775,91775,Yung Hurn,261838,Love Hotel 2,1001644,2023,Vienna City Girl,Vienna City Girl by Yung Hurn,8442683,de
91776,91776,Yung Hurn,261838,Crazy Horse Club Mixtape Vol.1,748010,"December 2, 2022",MO - SO,MO - SO by Yung Hurn,8530216,de
91778,91778,Yung Hurn,261838,Crazy Horse Club Mixtape Vol.1,748010,"December 2, 2022",HOLLISTER,HOLLISTER by Yung Hurn (Ft. EN6O),8581098,de
91779,91779,Yung Hurn,261838,Crazy Horse Club Mixtape Vol.1,748010,"December 2, 2022",​​˂3 aus ˂3,​​˂3 aus ˂3 by Yung Hurn,8483965,de
91780,91780,Yung Hurn,261838,Crazy Horse Club Mixtape Vol.1,748010,"December 2, 2022",​​˂3 aus ˂3 (SLOWED),​​˂3 aus ˂3 (SLOWED) by Yung Hurn,8604673,de
91781,91781,Yung Hurn,261838,Crazy Horse Club Mixtape Vol.1,748010,"December 2, 2022",ELFBAR,ELFBAR by Yung Hurn (Ft. ​skrt cobain),8558232,de
91782,91782,Yung Hurn,261838,Crazy Horse Club Mixtape Vol.1,748010,"December 2, 2022",DING DONG,DING DONG by Yung Hurn (Ft. Mietze Conte),8604674,de
91783,91783,Yung Hurn,261838,Crazy Horse Club Mixtape Vol.1,748010,"December 2, 2022",​eine nase,​eine nase by Yung Hurn,8462409,de
91784,91784,Yung Hurn,261838,Crazy Horse Club Mixtape Vol.1,748010,"December 2, 2022",YOLO,YOLO by Yung Hurn (Ft. Gola Gianni),8599443,de
91785,91785,Yung Hurn,261838,Crazy Horse Club Mixtape Vol.1,748010,"December 2, 2022",SLOW SPOOK,SLOW SPOOK by Yung Hurn,8604675,de
91786,91786,Yung Hurn,261838,Crazy Horse Club Mixtape Vol.1,748010,"December 2, 2022",MAINFRAME BB,MAINFRAME BB by Yung Hurn,8601444,de
91787,91787,Yung Hurn,261838,Crazy Horse Club Mixtape Vol.1,748010,"December 2, 2022",JUMPSTYLE AUF MEIN HERZ,JUMPSTYLE AUF MEIN HERZ by Yung Hurn,8601433,de
91788,91788,Yung Hurn,261838,Crazy Horse Club Mixtape Vol.1,748010,"December 2, 2022",GO GO GO,GO GO GO by Yung Hurn,8600618,de
91789,91789,Yung Hurn,261838,Crazy Horse Club Mixtape Vol.1,748010,"December 2, 2022",ENGEL 1,ENGEL 1 by Yung Hurn,8604676,de
91790,91790,Yung Hurn,261838,Crazy Horse Club Mixtape Vol.1,748010,"December 2, 2022",AUS MEIN KOPF,AUS MEIN KOPF by Yung Hurn,8604677,de
91791,91791,Yung Hurn,261838,Crazy Horse Club Mixtape Vol.1,748010,"December 2, 2022",AUS MEIN KOPF (SLOWED),AUS MEIN KOPF (SLOWED) by Yung Hurn,8585416,de
91792,91792,Yung Hurn,261838,Y,538734,"November 8, 2019",Ponny,Ponny by Yung Hurn,4701662,de
91793,91793,Yung Hurn,261838,Y,538734,"November 8, 2019",Beweg dich,Beweg dich by Yung Hurn,4701626,de
91794,91794,Yung Hurn,261838,Y,538734,"November 8, 2019",Wohnung mit Lift,Wohnung mit Lift by Yung Hurn,4908428,de
91795,91795,Yung Hurn,261838,Y,538734,"November 8, 2019",Sie will zu mir,Sie will zu mir by Yung Hurn,4100079,de
91796,91796,Yung Hurn,261838,Y,538734,"November 8, 2019",Cabrio,Cabrio by Yung Hurn,4438136,de
91797,91797,Yung Hurn,261838,Y,538734,"November 8, 2019",Doppel C,Doppel C by Yung Hurn (Ft. ​reezy),4908429,de
91798,91798,Yung Hurn,261838,Y,538734,"November 8, 2019",Parkplatz Kahlenberg,Parkplatz Kahlenberg by Yung Hurn,4975412,de
91799,91799,Yung Hurn,261838,Y,538734,"November 8, 2019",Illegal,Illegal by Yung Hurn,4975416,de
91800,91800,Yung Hurn,261838,Y,538734,"November 8, 2019",Rauch,Rauch by Yung Hurn,4803886,de
91801,91801,Yung Hurn,261838,Y,538734,"November 8, 2019",Leaked Song,Leaked Song by Yung Hurn,4975419,de
91803,91803,Yung Hurn,261838,Y,538734,"November 8, 2019",Sie sagt (Deine Lügen),Sie sagt (Deine Lügen) by Yung Hurn,4701665,de
91804,91804,Yung Hurn,261838,Y,538734,"November 8, 2019",Noch liebst,Noch liebst by Yung Hurn,4975421,de
91806,91806,Yung Hurn,261838,1220 ,389091,"May 4, 2018",Ok Cool,Ok Cool by Yung Hurn,3210907,de
91807,91807,Yung Hurn,261838,1220 ,389091,"May 4, 2018",Hellwach,Hellwach by Yung Hurn,3631330,de
91808,91808,Yung Hurn,261838,1220 ,389091,"May 4, 2018",Sie schauen,Sie schauen by Yung Hurn,3560040,de
91809,91809,Yung Hurn,261838,1220 ,389091,"May 4, 2018",Was sie will,Was sie will by Yung Hurn,3662072,de
91810,91810,Yung Hurn,261838,1220 ,389091,"May 4, 2018",Bist Du alleine.,Bist Du alleine. by Yung Hurn,3662073,de
91811,91811,Yung Hurn,261838,1220 ,389091,"May 4, 2018",GGGut,GGGut by Yung Hurn,3387339,de
91812,91812,Yung Hurn,261838,1220 ,389091,"May 4, 2018",Du lügst,Du lügst by Yung Hurn (Ft. JONNY5),3662074,de
91813,91813,Yung Hurn,261838,1220 ,389091,"May 4, 2018",Sie hassen mich.,Sie hassen mich. by Yung Hurn,3662075,de
91814,91814,Yung Hurn,261838,1220 ,389091,"May 4, 2018",Y. HURN wieso?,Y. HURN wieso? by Yung Hurn,3694460,de
91816,91816,Yung Hurn,261838,1220 ,389091,"May 4, 2018",Eisblock,Eisblock by Yung Hurn,3662078,de
91817,91817,Yung Hurn,261838,1220 ,389091,"May 4, 2018",Fühlen,Fühlen by Yung Hurn,3662079,de
91818,91818,Yung Hurn,261838,1220 ,389091,"May 4, 2018",Leg dich hin,Leg dich hin by Yung Hurn,3662080,de
91819,91819,Yung Hurn,261838,Love Hotel,222496,"March 14, 2017","Gefühle an dich in einer Altbauwohnung, Pt.I","Gefühle an dich in einer Altbauwohnung, Pt.I by Yung Hurn (Ft. Christian Rosa)",3017657,de
91820,91820,Yung Hurn,261838,Love Hotel,222496,"March 14, 2017",Sag mir,Sag mir by Yung Hurn,3017661,de
91821,91821,Yung Hurn,261838,Love Hotel,222496,"March 14, 2017",Diamant (Love Hotel Band),Diamant (Love Hotel Band) by Yung Hurn,2987507,de
91822,91822,Yung Hurn,261838,Love Hotel,222496,"March 14, 2017",Rot,Rot by Yung Hurn,2866350,de
91823,91823,Yung Hurn,261838,Love Hotel,222496,"March 14, 2017",Vorbei,Vorbei by Yung Hurn (Ft. Bausa),3017666,de
91824,91824,Yung Hurn,261838,Love Hotel,222496,"March 14, 2017",Blumé,Blumé by Yung Hurn,3017669,de
91825,91825,Yung Hurn,261838,Love Hotel,222496,"March 14, 2017",Ich will dich (Piano Amore Edit),Ich will dich (Piano Amore Edit) by Yung Hurn,3017672,de
91826,91826,Yung Hurn,261838,Love Hotel,222496,"March 14, 2017",Ja ich weiß,Ja ich weiß by Yung Hurn,3017673,de
91827,91827,Yung Hurn,261838,Love Hotel,222496,"March 14, 2017",Pretty Babé,Pretty Babé by Yung Hurn,3017676,de
91828,91828,Yung Hurn,261838,Love Hotel,222496,"March 14, 2017","Gefühle an dich in einer Altbauwohnung, Pt.II","Gefühle an dich in einer Altbauwohnung, Pt.II by Yung Hurn",3017679,de
91829,91829,Yung Hurn,261838,Krocha Tape,141061,"January 3, 2016",Intro (Krocha Tape),Intro (Krocha Tape) by Yung Hurn,2401688,de
91830,91830,Yung Hurn,261838,Krocha Tape,141061,"January 3, 2016",Bam Oida,Bam Oida by Yung Hurn,2982151,de
91831,91831,Yung Hurn,261838,Krocha Tape,141061,"January 3, 2016",Beef aber so lala,Beef aber so lala by Yung Hurn,2406847,de
91832,91832,Yung Hurn,261838,Krocha Tape,141061,"January 3, 2016",FDP,FDP by Yung Hurn,2401123,de
91833,91833,Yung Hurn,261838,Krocha Tape,141061,"January 3, 2016",HALLO HALLO HÜPFMANN (WERTVOLL),HALLO HALLO HÜPFMANN (WERTVOLL) by Yung Hurn,2483339,de
91834,91834,Yung Hurn,261838,Krocha Tape,141061,"January 3, 2016",Opernsänger,Opernsänger by Yung Hurn,2347347,de
91835,91835,Yung Hurn,261838,Krocha Tape,141061,"January 3, 2016",Schöner Stein,Schöner Stein by Yung Hurn,2446696,de
91836,91836,Yung Hurn,261838,Krocha Tape,141061,"January 3, 2016",Smoky Laut #wandlboost,Smoky Laut #wandlboost by Yung Hurn,2524873,de
91838,91838,Yung Hurn,261838,Krocha Tape,141061,"January 3, 2016",BIBABUTZELMANN LOCO FREESTYLE,BIBABUTZELMANN LOCO FREESTYLE by Yung Hurn,2406875,de
91839,91839,Yung Hurn,261838,Krocha Tape,141061,"January 3, 2016",Online,Online by Yung Hurn,2401119,de
91840,91840,Yung Hurn,261838,Krocha Tape,141061,"January 3, 2016",Ferrari,Ferrari by Yung Hurn,2378164,de
91841,91841,Yung Hurn,261838,Krocha Tape,141061,"January 3, 2016",Glitzer,Glitzer by Yung Hurn,2825836,de
91842,91842,Yung Hurn,261838,Krocha Tape,141061,"January 3, 2016",Skrrt Skrrt,Skrrt Skrrt by Yung Hurn,2818328,de
91843,91843,Yung Hurn,261838,Krocha Tape,141061,"January 3, 2016",Molly PT. 3,Molly PT. 3 by Yung Hurn,2473133,de
91844,91844,Yung Hurn,261838,Krocha Tape,141061,"January 3, 2016",Pillen,Pillen by Yung Hurn,2401108,de
91847,91847,Yung Hurn,261838,In Memory of Yung Hurn - Classic Compilation ,334538,2016,Bianco,Bianco by Yung Hurn (Ft. RIN),2472869,de
91849,91849,Yung Hurn,261838,In Memory of Yung Hurn - Classic Compilation ,334538,2016,Stoli,Stoli by Yung Hurn,2315012,de
91850,91850,Yung Hurn,261838,In Memory of Yung Hurn - Classic Compilation ,334538,2016,Nein,Nein by Yung Hurn,2158885,de
91853,91853,Yung Hurn,261838,In Memory of Yung Hurn - Classic Compilation ,334538,2016,Christus & Blitz,Christus & Blitz by Yung Hurn (Ft. Meilner),2274601,de
91858,91858,Yung Hurn,261838,22,131649,"July 8, 2015",Intro,Intro by Yung Hurn,2314191,de
91861,91861,Yung Hurn,261838,22,131649,"July 8, 2015",Chillen,Chillen by Yung Hurn,2314200,de
91863,91863,Yung Hurn,261838,22,131649,"July 8, 2015",Jeder,Jeder by Yung Hurn,2314357,de
91864,91864,Yung Hurn,261838,22,131649,"July 8, 2015",Dreh eine Tschick,Dreh eine Tschick by Yung Hurn (Ft. Tryptamine),2314368,de
91866,91866,Yung Hurn,261838,22,131649,"July 8, 2015",Crack,Crack by Yung Hurn (Ft. Lil Tryptamine),577013,de
91868,91868,Yung Hurn,261838,22,131649,"July 8, 2015",Leck die Bitch,Leck die Bitch by Yung Hurn,2315048,de
91869,91869,Yung Hurn,261838,22,131649,"July 8, 2015",Bode Miller,Bode Miller by Yung Hurn (Ft. Tryptamine),2316074,de
91870,91870,Yung Hurn,261838,22,131649,"July 8, 2015",Mama,Mama by Yung Hurn,2316079,de
91871,91871,Yung Hurn,261838,22,131649,"July 8, 2015",KA,KA by Yung Hurn,2316081,de
91874,91874,Yung Hurn,261838,22,131649,"July 8, 2015",Ganz Wien,Ganz Wien by Yung Hurn,2316082,de
91875,91875,Yung Hurn,261838,22,131649,"July 8, 2015",Mercedes,Mercedes by Yung Hurn,2316091,de
91876,91876,Yung Hurn,261838,22,131649,"July 8, 2015",22,22 by Yung Hurn,2316100,de
91877,91877,Yung Hurn,261838,Wiener Linien EP,131647,"June 22, 2015",Blablablabla,Blablablabla by Yung Hurn,2314172,de
91878,91878,Yung Hurn,261838,Wiener Linien EP,131647,"June 22, 2015",Ich will dich,Ich will dich by Yung Hurn,2314168,de
91879,91879,Yung Hurn,261838,Wiener Linien EP,131647,"June 22, 2015",Wiener Linien,Wiener Linien by Yung Hurn,2213545,de
91880,91880,Yung Hurn,261838,1220 Magazin,433869,,Texte 1,Texte 1 by Yung Hurn,3754834,de
91881,91881,Yung Hurn,261838,1220 Magazin,433869,,Texte 2,Texte 2 by Yung Hurn,3755364,de
91882,91882,Yung Hurn,261838,1220 Magazin,433869,,Texte 3,Texte 3 by Yung Hurn,3755446,de
91883,91883,Yung Hurn,261838,1220 Magazin,433869,,Gedichte,Gedichte by Yung Hurn,3754858,de
91884,91884,Yung Hurn,261838,1220 Magazin,433869,,K. Ronaldo Interview,K. Ronaldo Interview by Yung Hurn (Ft. K. Ronaldo),3754833,de
91885,91885,Yung Hurn,261838,Freetracks & Exclusives,330459,,Lila,Lila by Yung Hurn,2941685,de
91886,91886,Yung Kafa & K�c�k Efendi,211115,Guides,168115,2021,Über Genius,Über Genius by Genius Deutschland,4408912,de
91887,91887,Yung Kafa & K�c�k Efendi,211115,Guides,168115,2021,Wie Genius funktioniert,Wie Genius funktioniert by Genius Deutschland,2464228,de
91888,91888,Yung Kafa & K�c�k Efendi,211115,Guides,168115,2021,Community-Grundsatz und Moderationsrichtlinien,Community-Grundsatz und Moderationsrichtlinien by Genius Deutschland,4373048,de
91890,91890,Yung Kafa & K�c�k Efendi,211115,Guides,168115,2021,Wie man auf Genius verifiziert wird,Wie man auf Genius verifiziert wird by Genius Deutschland,4426938,de
91891,91891,Yung Kafa & K�c�k Efendi,211115,Guides,168115,2021,Wie man Annotations erstellt und editiert,Wie man Annotations erstellt und editiert by Genius Deutschland,4362894,de
91892,91892,Yung Kafa & K�c�k Efendi,211115,Guides,168115,2021,Wie man Songs auf Genius hinzufügt,Wie man Songs auf Genius hinzufügt by Genius Deutschland,2919101,de
91893,91893,Yung Kafa & K�c�k Efendi,211115,Guides,168115,2021,Formatierungs- und Markdownguide,Formatierungs- und Markdownguide by Genius Deutschland,522156,de
91895,91895,Yung Kafa & K�c�k Efendi,211115,Guides,168115,2021,Wie man Song-Credits hinzufügt,Wie man Song-Credits hinzufügt by Genius Deutschland,4385170,de
91896,91896,Yung Kafa & K�c�k Efendi,211115,Guides,168115,2021,​Wie man Songs/Künstler in Kleinbuchstaben schreibt,​Wie man Songs/Künstler in Kleinbuchstaben schreibt by Genius Deutschland,2846484,de
91897,91897,Yung Kafa & K�c�k Efendi,211115,Guides,168115,2021,Wie man Songs übersetzt,Wie man Songs übersetzt by Genius Deutschland,3441559,de
91898,91898,Yung Kafa & K�c�k Efendi,211115,Guides,168115,2021,Wie man Cover-Artwork-Annotations erstellt,Wie man Cover-Artwork-Annotations erstellt by Genius Deutschland,5969461,de
91899,91899,Yung Kafa & K�c�k Efendi,211115,Guides,168115,2021,Wie man eine Videographie erstellt,Wie man eine Videographie erstellt by Genius Deutschland,3698867,de
91900,91900,Yung Kafa & K�c�k Efendi,211115,Guides,168115,2021,Was ist ein Contributor?,Was ist ein Contributor? by Genius Deutschland,3862187,de
91901,91901,Yung Kafa & K�c�k Efendi,211115,Guides,168115,2021,Was ist ein Transcriber?,Was ist ein Transcriber? by Genius Deutschland,7666091,de
91902,91902,Yung Kafa & K�c�k Efendi,211115,Guides,168115,2021,Was ist ein Editor?,Was ist ein Editor? by Genius Deutschland,2849542,de
91903,91903,Yung Kafa & K�c�k Efendi,211115,Guides,168115,2021,Was ist ein Mediator?,Was ist ein Mediator? by Genius Deutschland,2474865,de
91904,91904,Yung Kafa & K�c�k Efendi,211115,Guides,168115,2021,Was ist ein Moderator?,Was ist ein Moderator? by Genius Deutschland,2849217,de
91906,91906,Yung Kafa & K�c�k Efendi,211115,Guides,168115,2021,Forum-Richtlinien,Forum-Richtlinien by Genius Deutschland,2849921,de
91907,91907,Yung Kafa & K�c�k Efendi,211115,Guides,168115,2021,Wie man Songs mit f4transkript abtippt,Wie man Songs mit f4transkript abtippt by Genius Deutschland,5607361,de
