genre,interpret,album,release_year,songtitle,decade,song_id,full_title,release_date_components_raw,release_date_for_display,stats_raw,lyrics
Pop,SDP,Bunte Rapublik Deutschpunk,2014,Waffenschein,2010,1141569,Waffenschein by SDP,,,"{'unreviewed_annotations': 0, 'hot': False}","Waffenschein LyricsDu kommst in den Raum
Es macht
Tick Tick Tick Tick
Boom Boom Boom
Du kommst in den Raum
Und es macht
Tick Tick
Du kommst in den Raum
Und es macht
Tick Tick
Du kommst in den Raum
Und es macht
Tick Tick
Tick Tick Tick Tick
Kugelsicheres Glas ist egal
Wenn sie los legt, hochgeht
Sprengt sie den Saal
Verdreht Köpfe, öffnet die Münder
Drückt meine Knöpfe
Ich ihren Zünder
Was du für ne Power hast
Ich reiß dich auf
Roter oder blauer Draht
Da geht jeder Mann die Wand hoch
Da hilft kein Sprengmittelräumkommando
Und es gibt keine Chance
Dass ich entkomme
Das ist ein Anschlag
Du bist die Bombe
Du kommst in den Raum
Und es macht
Tick Tick
Du kommst in den Raum
Und es macht
Tick Tick
Du kommst in den Raum
Und es macht
Tick Tick
You might also likeTick Tick Tick Tick
Du brauchst nen Waffenschein
Nen Waffenschein
Einen Waffenschein
Denn du kommst in den Raum
Und es macht
Tick Tick
Das ist ein Raubüberfall
Du raubst meinen Verstand
Ich fress dir aus deiner Hand
Finishing-Move und du machst mich k.o
Ja wie machst du das bloß?
Du kommst in den Raum
Und ich verlier meinen Anstand
Amor schießt mit 'ner geladenen Pumpgun
Verdammt man du hast mir nie gut getan
Doch ich komm nicht von dir weg
So wie ein Bumerang
Und es gibt keine Chance
Dass ich entkomme
Das ist ein Anschlag
Du bist die Bombe
Du kommst in den Raum
Und es macht
Tick Tick
Du kommst in den Raum
Und es macht
Tick Tick
Du kommst in den Raum
Und es macht
Tick Tick
Tick Tick Tick Tick
Du brauchst nen Waffenschein
Nen Waffenschein
Einen Waffenschein
Denn du kommst in den Raum
Und es macht
Tick Tick
Du kommst in den Raum
Was für ein Blick
Ich seh die Männer ihr Handtuch werfen
Du kommst in den Raum
Es macht Tick Tick Tick
Keiner hat die Nerven dich zu entschärfen
Du kommst in den Raum
Was für ein Blick
Ich seh die Männer ihr Handtuch werfen
Du kommst in den Raum
Es macht Tick Tick Tick
Keiner hat die Nerven dich zu entschärfen
Und es gibt keine Chance
Dass ich entkomme
Das ist ein Anschlag
Du bist die Bombe
Du kommst in den Raum
Und es macht
Tick Tick
Du kommst in den Raum
Und es macht
Tick Tick
Du kommst in den Raum
Und es macht
Tick Tick
Tick Tick Tick Tick
Du brauchst nen Waffenschein
Nen Waffenschein
Einen Waffenschein
Denn du kommst in den Raum
Und es macht
Tick TickEmbed"
Rock,Marius Müller-Westernhagen,Alphatier,2014,Was ich will bist du,2010,5734675,Was ich will bist Du by Westernhagen,"{'year': 2014, 'month': 4, 'day': 25}","April 25, 2014","{'unreviewed_annotations': 0, 'hot': False}","Was ich will bist Du Lyrics

Weißt du was mir wirklich fehlt
Was mich schon seit Jahren quält
Was mich werden lässt zum Greis
Lässt mich schwitzen kalt und heiß
Weißt du, wer mich nachts lässt beten
Mich in meinen Hintern treten
Wer die Supernova ist
Weißt du nicht, dass du das bist
Hörst du mir endlich zu
Was ich will bist du
Ich will für dich geben
Mein Leben

Ich will mich jetzt nicht mehr schonen
Mit dir über allem 
Du und ich, ein Teufelspakt
Ich will leben, das ist Fakt
Lass uns endlich Koffer packen
Auf die Konventionen kacken
Die Vergangenheit vergessen
Nie mehr aus dem Blechnapf fressen

Hörst du mir endlich zu
Was ich will bist du
Ich will für dich geben
Mein Leben

Lass uns das Gerücht verbreiten
Dass jetzt kommen bessere Zeiten
Du und ich, Realität
Es gibt nichts mehr was nicht gehtYou might also likeEmbed"
Rap,Cro,Easy,2011,Easy,2010,64255,Easy by CRO,"{'year': 2011, 'month': 12, 'day': 2}","December 2, 2011","{'unreviewed_annotations': 4, 'hot': False, 'pageviews': 131722}","Easy Lyrics

Easy, ea-, ea-; ea-, ea-
Easy, ea-, ea-; ea-, ea-

Leute sagen zu mir „Cro das Genie“, denn er flowt wieder wie
Dieser Hova und außerdem baut er die Beats, es ist easy, ea-, ea-; ea-, ea-
Und dieser Typ hier vergleicht sich mit Jay-Z und scheißt auf die Playsi
Denn ich häng' ab mit Rockstars, genauso wie AC—DC, ea-, ea-, ea-, ea-
Yeah! Ich chill' im Bett mit 'ner Chick, die sieht aus wie die Sis von Beyoncé
Ey, doch eigentlich, ey, geb' ich 'n Fick auf Frauen wie Eazy-E; ea-, ea-
Eh! Okay, das mit den Chicks tut mir leid, es war nicht so gemeint
Kannst du mir noch mal verzeih'n, Ina? Und sie schreit: „Ich heiß' Isi.“, ea-, ea-; ea-, ea-
Doch wenn Sie plötzlich so'n kleines Ding zeigt, du eigentlich schon weißt
Der zweite Strich heißt, es ist aus und vorbei, bleib easy, ea-, ea-; ea-, ea-
Yeah, und wenn sie heiraten will und nach drei Tagen chill'n
Schon dein ganzes Haus und deinen Leihwagen will, erschieß sie, ea-, ea-; ea-, ea-
Yeah! Doch das würd ich mich nicht trau'n, Mann, das weiß ich genau
Denn davor hau' ich ab und sing' „Runaway“ wie Kanyeezy, ea-, ea-; ea-, ea-
Eh, und dann lauf' ich und lauf' ich, wohin ist noch offen
Am besten nur weit, weit weg, vielleicht Washington DC, ea-, ea-; ea-, ea-
Yeah, und diese Frau war verrückt, denn sie hat mich erdrückt
Schreit, „Cro, komm zurück!“, doch ich schlüpf' grad in die Air Yeezy und verließ sie
Und mach' den iPod an, und alles, was ich hör', ist:
Sunny, ehh
Ich weiß schon, du heißt Isi, aber ist mir egal
Ich nenn' dich lieber Sunny, ehh
Ab jetzt wird alles easy, denn du bist nicht mehr da, ehh
Sunny, ehh
Ich weiß schon, du heißt Isi, aber ist mir egal
Ich nenn' dich lieber Sunny, ehh
Ab jetzt wird alles easy, denn du bist nicht mehr da, ehh

Easy, ea-, ea-; ea-, ea-
Easy, ea-, ea-; ea-, ea-You might also like11Embed"
Pop,Tiemo Hauer,Für Den Moment.,2012,Letzter Akkord,2010,499366,Letzter Akkord by Tiemo Hauer,,,"{'unreviewed_annotations': 0, 'hot': False}","Letzter Akkord Lyrics
Wie trapiert sitzt die Familie vor dem Haus
Hübsches Paar, süße Kinder - Selbst der Hund sieht glücklich aus
Ich weiß, dass ich irgendwann so sein will wie sie
Doch ich weiß zur gleichen Zeit: so ein Leben will ich nie
Ich weiß, ich will die Freiheit, weil mit ihr die Seele lacht
Doch ich weiß, dass diese Freiheit mich unglaublich einsam macht

Willst du mein letzter Akkord sein?
Willst du mein letzter Akkord sein?
Ich nehm' dich mit allen Tönen
Mit den schiefen und den schönen
Mit den geraden und den krummen
Mit den klugen und den dummen
Ich will nur noch dich spielen
Ich will nur noch dich hören
Es gibt so große Helden, die viel besser waren als ich
Doch ob sie wirklich glücklich waren, weiß ich bis jetzt noch nicht
Ich weiß, dass ich irgendwann so sein will wie sie
Doch ich weiß zur gleichen Zeit: so ein Leben will ich nie
Ich weiß, ich will die Freiheit, weil mit ihr die Seele lacht
Und ich hoffe, dass die Freiheit mich letztendlich glücklich macht
You might also likeEmbed"
Schlager,Karel Gott,Weißt du wohin,1968,Edelweiß,1960,None,None,None,None,None,None
Schlager,Nina Hagen,FreuD Euch,1995,Riesenschritt,1990,1373639,Riesenschritt by Nina Hagen,"{'year': 1995, 'month': 1, 'day': 1}","January 1, 1995","{'unreviewed_annotations': 0, 'hot': False}","Riesenschritt Lyrics
Du hast mit der Liebe gespielt und sie verloren
Und Trauer hat jetzt dein Herz erkoren
Doch ich will’s nochmal erobern
Erinner’ dich an das Gefühl als Kind
Als wir von der Sonne geweckt worden sind
Es ist höchste Zeit, dass wir das wieder fühl’n
Da gibt es überhaupt kein einziges Prozent
Für den, der der Vergangenheit nachrennt
Jeder Tag ist Buß- und Bet- und Totensonntag und verzeih’n
Komm mit mir, lass die Vergangenheit hinter dir
Und mach ’n Riesenschritt und geh ins Bett mit mir
Komm mit mir, lass die Vergangenheit hinter dir
Und mach ’n Riesenschritt und geh ins Bett mit mir

Du siehst mich an und glaubst es nicht
Du sagst für dich und mich gibt’s kein grünes Licht
Doch ich schwör’s dir, ich tu’ dir nich’ weh
Sitz nicht so allein in deinem Zimmer rum
Ich weiß, sie wurmt dich so dumm die Erinnerung
Mensch da musst einfach wieder raus
Kommt mit mir, ich zeig es dir
Wie wir zusammen gehn’
Und jeder Tag is’n Riesenwunder
Das wirst du noch sehn’, das wirst du noch sehn’

Komm mit mir, lass die Vergangenheit hinter dir
Und mach ’n Riesenschritt und geh ins Bett mit mir
Komm mit mir, lass die Vergangenheit hinter dir
Und mach ’n Riesenschritt und geh ins Bett mit mir

You might also like
Komm mit mir, lass die Vergangenheit hinter dir
Und mach ’n Riesenschritt und geh ins Bett mit mir
Komm mit mir, lass die Vergangenheit hinter dir
Und mach ’n Riesenschritt und geh ins Bett mit mirEmbed"
Rap,K.I.Z.,Das RapDeutschlandKettensägenMassaker ,2005,Tekknohurensohn,2000,53922,Tekknohurensohn by K.I.Z,"{'year': 2005, 'month': 5, 'day': 9}","May 9, 2005","{'unreviewed_annotations': 0, 'hot': False}","Tekknohurensohn LyricsYeah, ah, Hurensohn! Ah, yeah, Hurensohn!

Du hast viele Stunden
Nach mir gesucht und mich gefunden
Hast das Messer gezückt
Dein Blick ist verrückt
Bereit mich zu verwunden
Wir ringen, du fällst hin
Die Klinge steckt in dir drin
Ich sehe den Schreck
In deinen Augen liegt ein Staunen
Und ich laufe PJ Hose
Mein Ralph Lauren Poloshirt
Bespritzt mit einer Blutgruppe, die nicht zu mir gehört
Ich bin verstört, ich zittere, schlittere über den Schnee
Hab' keine Gewissensbisse
Flüchte in den Bus der BvG
Du und ich, du Hurensohn
Was willst du tuen?
Du willst diskutieren, du Hurensohn
Diskutier mit meinen Schuhen
Ich will keinen Streit
Ich weiß deine Mom ist ein Engel
Doch wir tun es wie sie's tun auf dem Discovery Channel
Du warst ein Hurensohn!
Und als ich in den Bus einsteig'
Seh'n die Leute dein Blut
Und ich sehe ihr'n Neid
Du warst ein Hurensohn!
Und jeder will mir die Hand schütteln
Du warst ein Hurensohn!
Und jeder wollte dich ficken!
Mhmh, ich werd' deine Kinder erlegen
Die unschuldigen Wesen
Ich bin euer Rudelführer
Dein Weibchen muss mich pflegen
Ich komme um sie zu trösten
Ich komme zwischen ihre Schenkel
Du warst ein Hurensohn
Deine Kinder werden Hurenenkel!
You might also like2Embed"
Rap,Fettes Brot,Auf Einem Auge Blöd,1995,Wer gibt dem der unten liegt die Hand,1990,656444,Wer gibt dem der unten liegt die Hand by Fettes Brot,"{'year': 1995, 'month': 4, 'day': 20}","April 20, 1995","{'unreviewed_annotations': 0, 'hot': False}","Wer gibt dem der unten liegt die Hand Lyrics
Wer gibt dem, der unten liegt, seine hand?
Ein kleiner blick in den spiegel. Hast du dich da selbst erkannt?
Oder ist der, den du siehst, nur dem erfolg nachgerannt?
Verbannt, das gefühl, daß du einst gekannt hast
Verdrängt und gelenkt vom verstand und der erfand das
Was dir heut' nur noch wichtig ist und fragst manchmal selbst, ob es richtig ist
Alles einseitig zu sehen, obwohl's vielschichtig ist
Und du denkst, du handelst solange bis du hinfällst
Oder jemand fallen siehst, ihm entweder hilfst oder blind vorübergehst
Denn jeder will in der mitte stehen und nicht am rand
Doch wer gibt dem, der unten liegt, seine hand?
Der im gefängnis saß, dort seinem gewissen widerfand
Zuhause dann stand er vor verschlossenen toren
Kurzerhand verbannt von wo er einst geboren
Der jüngste sohn war zum verbrecher geworden. Orden
Trug der vater, erwartung ward zur marter, materiell, maschinell
Schnell, schneller, viel zu schnell, der stern seiner familie schon viel zu hell
Gelbe zähne, bahnhofsklos statt hygiene
Er liegt am straßenrand ohne plane, ohne pläne
Vom fabrikantensohn zur großstadthygiene
Wer gibt ihm seine hand? Whiskeyfahne, strähnige mähne
Ene mene miste, waste hast, das biste
Ene mene meck und du bist weg!
Zwecklos, hoff' nicht auf 'ne fee, mit der du wegfliegst
Es gibt dir niemand seine hand, wenn du im dreck liegst!
An meine eltern von eurem sohn
Wenn ihr dies hier lest, bin ich schon entflohen
Aus diesem leben, denn mein leben ist ein leben nicht mehr wert
Deswegen werde ich jetzt gehen, euch verlassen
Versuche, meine gedanken in worte zu fassen
Doch es fällt mir schwer, jeder satz so leer
Es ist nur ein versuch, der erklären soll, wie es dazu kam
Daß ein sohn reicher eltern sich das leben nahm
Arm an gefühlen seid ihr immer geblieben
Denn nur wer sich selbst liebt, kann auch andere lieben
Oft habe ich gehofft, es versucht
Wieder vor der tür gestanden und euch verflucht
Besucht ihr mich jetzt erst, wovon ich nichts mehr hab?
Steht an meinem grab, weil ich starb
Oder gab es keine trauerfeier, weil euch bewußt wird
Daß ihr nicht unschuldig daran seid wenn euer Sohn stirbt
Ich fragte mich, als ich auf der Brücke stand:
Wer gibt dem der unten liegt seine Hand?You might also likeEmbed"
Schlager,Michael Wendler,Superstar,2006,Wie tief muss ich fallen,2000,986046,Wie tief muss ich fallen by Michael Wendler,,,"{'unreviewed_annotations': 0, 'hot': False}","Wie tief muss ich fallen LyricsDie schönsten Liebeslieder sang ich nachts an deinem Fenster
Du sagst, du kommst nicht wieder, sag mal hält dich schon ein anderer für mich warm
Deine Fotos wollen nicht brennen, die ich riss von unseren Wänden
Alles nur noch Schnee von gestern, doch warum heul ich immer noch um dich
Sag mir wie tief muss ich fallen
Sag mir wie hoch muss ich fliegen das du siehst
Sag mir wie weit muss ich gehen, um dir zu zeigen das mein Herz nur für dich schlägt, für dich schlägt
Ich laufe durch die Strassen, und doch die Vögel wollen nicht singen
An jedem Tag nur Regen, als hättest du die Sonne weggeklaut
Der Winter will nicht gehen, wir trennten uns im Sommer
Alles nur noch Schnee von gestern, doch warum heul ich immer noch um dich
Sag mir wie tief muss ich fallen
Sag mir wie hoch muss ich fliegen das du siehst
Sag mir wie weit muss ich gehen, um dir zu zeigen das mein Herz nur für dich schlägt
Sag mir wie tief!
Sag mir wie tief!
Sag mir wie tief!
Sag mir wie tief!
Sag mir wie tief muss ich fallen
Sag mir wie hoch muss ich fliegen das du siehst...
Sag mir wie tief muss ich fallen
Sag mir wie tief muss ich fallen
Sag mir wie hoch muss ich fliegen das du siehst...You might also likeEmbed"
Pop,Clueso,Weit weg,2006,Mein Bestes,2000,598387,Mein Bestes by Clueso,,,"{'unreviewed_annotations': 0, 'hot': False}","Mein Bestes Lyrics
Die erste reihe fällt in ohnmacht oder fängt an zu wein'
Denn meine band betritt den saal
Letztendlich fängt auch der rest vom publikum an laut zu schreien
Sie brüllen ""rewind"" sie wollen den tune nochmal

Ich geb ständig mein bestes

Nach dem konzert komm die andern alle angerannt
Und fragen wie machst du das erzähl doch mal
Dann sag ich ey jungs schaut euch alle doch mal selber an
Ich hab hunger bitte geht mal aus der bahn

Dann sitz ich zu hause und nehm alles mit
Genieß die ruhe nach 'nem harten tag
Und in gedanken geh ich die sessions noch einmal zurück
Doch frag mich keinen moment lang wofür ich all das mach


Ich geb ständig mein bestes
Ihr wollt ständig das beste
Ich geb ständig mein bestesYou might also likeEmbed"
Rap,Fler,Im Bus Ganz Hinten,2011,Mein Lifestyle,2010,668746,Mein Lifestyle by Fler (Ft. Moe Mitchell),"{'year': 2011, 'month': 9, 'day': 16}","September 16, 2011","{'unreviewed_annotations': 0, 'hot': False}","Mein Lifestyle Lyrics
Wie ich mich beweg, wie ich leb ist kein Image
Du kannst sehen ich geh, stehs bis ans Limit
Seht zu das ihr wegkommt, ich mach jetzt den Drecksjob
Ich will an den Jackpot, raus aus dem Dreck
Und glaub mir wenn ich bei dir auftauch, dann ist Sense
Wenn ich bei dir auflauf opfer halt die Fresse
Seht zu das ihr wegkommt, ich mach jetzt den Drecksjob
Ich will an den Jackpot, raus aus dem Dreck
Das ist mein Lifestyle
Ich schaffs auch ohne sie, ich saß im Bus ganz hinten
Mein Weg nach oben ließ, den alten Frust verschwinden
Perverse Luxusschlitten heut ist alles anders
Ich bin Fler, ich bin Deutscher und ich kann was
Ganz egal wer mich noch anquatscht
Ich mach jetzt mein Ding, der Typ scheint anders als der Rest zu klingen
Meine scheiß Vergangenheit macht mich jetzt zum King
Ich hab den 6ten Sinn, in Sachen Style und Mode
Ich lauf sogar durch die Waffenfreizone mit Pistole
Ich hab kein Respekt und hole mir die Krone mit Gewalt
Ich komm nachts in deine Wohnung, bedrohliche Gestalt
Zwischen Straße und Musik, unser Lifestyle mittendrin
Das ist kein Film, das hier ist einfach wie ich bin du weißt bescheid


Das ist mein Lifestyle Junge, wir machen Driveby Junge
Und ganz egal wovon du rappst, ich hab den Scheiß erfunden
Carlo Coxxx, Frank zum White, Arme hoch, Fans am schrein
Gangsterstyle, fahre durch Berlin und hab die Gang dabei
Früher hatten wir nicht viel, ich hab mich bis hier gekämpft
Heute mach ich hier mein Kies, davon kauf ich dieses Hemd
Dieses Auto, diese Jeans, diese Brille, diese Schuhe
Ich hab viel zu tun ein echter Superstar kommt nie zu RuheYou might also likeEmbed"
Pop,Rosenstolz,Objekt Der Begierde,1996,Mephisto,1990,917629,Mephisto by Rosenstolz,,,"{'unreviewed_annotations': 0, 'hot': False}","Mephisto LyricsDu hast alles schon geseh'n
Du hast alles schon gehört
Und alles schon gespürt
Deine Lust bringt dich fast um
Deine Liebe wurd' nie warm
Du bist reich und trotzdem arm
Wenn du reist kommst du nie an
Und wenn du weinst
Dann nur um dich
Und nun rufst du mich
Mephisto mach' mich engelsgleich
Führ' mich in dein dunkles Reich
Ich will heißer als das Feuer sein
Und noch kälter als das Eis
Und so kam ich dann zu dir
Und ich zeigte dir mein Reich
Nur im Dunkeln siegt mein Licht
Und ich mach' dich ewig jung
Gab' dir jeden, den du willst
Alles, weil du mir gefällst
Und wir springen durch die Zeit
Doch es bleibt nur Einsamkeit
Und nun rufst du mich
Jeden Wunsch erfüll' ich dir
Doch niemals mach ich dich frei
Trotzdem rufst du michYou might also likeEmbed"
Schlager,Dieter Thomas Kuhn,Mein Leben für die Musik,1995,Eine neue Liebe ist wie ein neues Leben,1990,1998979,Eine Neue Liebe Ist Wie Ein Neues Leben by Dieter Thomas Kuhn,,,"{'unreviewed_annotations': 0, 'hot': False}","Eine Neue Liebe Ist Wie Ein Neues Leben LyricsWie war das noch gestern?
Wer war ich noch gestern?
Die Antwort weißt nur du, weißt nur du
Ist das noch dieselbe Straße, die ich schon seit vielen Jahren geh'?
Ist das noch dieselbe Stadt, die ich im Licht der Sterne glitzern seh'?
Bist du wirklich keine Fremde, ist es wirklich keine Phantasie?
Mir erscheint die ganze Welt verrückt, denn ich bin glücklich wie noch nie
Eine neue Liebe ist wie ein neues Leben
Nananananana
Was einmal war ist vorbei und vergessen und zählt nicht mehr
Eine neue Liebe ist wie ein neues Leben
Nananananana
Mir ist als ob ich durch dich neu geboren wär'
Heute fängt ein neues Leben an
Deine Liebe die ist Schuld daran
Alles ist so wunderbar, daß man es kaum verstehen kann
Als die and're mich verließ, da dachte ich, das kann doch gar nicht sein
Und ich dachte mir, das Spiel ist aus; ich bleib für alle Zeit allein
Dann kamst du, das graue Gestern war vorüber eh ich mich versah
Und schon nach dem ersten Kuss von dir war eine neue Liebe da
Eine neue Liebe ist wie ein neues Leben
Nananananana
Was einmal war ist vorbei und vergessen und zählt nicht mehr
Eine neue Liebe ist wie ein neues Leben
Nananananana
Mir ist als ob ich durch dich neu geboren wär'
Eine neue Liebe ist wie ein neues Leben
Nananananana
Heute fängt ein neues Leben an
Deine Liebe die ist Schuld daran
Alles ist so wunderbar, daß man es kaum verstehen kann
Heute fängt ein neues Leben an
Deine Liebe die ist Schuld daran
Alles ist so wunderbar, daß man es kaum verstehen kannYou might also likeEmbed"
Pop,Mark Forster,Tape,2016,Weiter (Right Now),2010,2487827,Weiter (Right Now) by Mark Forster,"{'year': 2016, 'month': 6, 'day': 3}","June 3, 2016","{'unreviewed_annotations': 0, 'hot': False}","Weiter (Right Now) Lyrics
Schritt für Schritt, Step für Step
Und ich glaub', ich komm' voran
Bin in nem' Film, ich spiel' mich selbst
Der schlaue Forrest Gump
Zug um Zug, Spiel für Spiel
Hab keine Strategie
Direkt drauf los, wie ein Windhund
Ich folg' der Phantasie

Ich seh' meine Zeit hier, wie ne' Reise
Ich will nur sehen, wie weit es geht
Geh' einfach immer weiter, ohne Pause
Wie ne' Lawine, bleib' nicht stehen
Wo geht's lang? Ich find's raus!
Wilder Tunnel, direkt hinter'm Haus
Hab meinen Rucksack mit und ich lauf'
Noch höher, viel höher hinauf
Was kommt danach? ich find's raus!
Bester Weg ist bestimmt geradeaus
Ich hol' Luft, ich trampel' und kraul'
Noch weiter, viel weiter hinaus
Weiter hinaus
Noch weiter, viel weiter hinaus

Jetzt ist jetzt, Time ist now
Ich fahr' los, kein Navi dabei
Links oder rechts, ich weiß nicht genau
Steig' halt ein, wie Marty McFly
Bauch und Kopf, Herz und Verstand
Hab gelernt, ich hör' auf meinen Bauch
Entscheide aus Reflex wie Casillas
Und hinterher lern' ich daraus

Ich seh' meine Zeit hier, wie ne' Reise
Ich will nur sehen, wie weit es geht
Geh' einfach immer weiter, ohne Pause
Wie ne' Lawine, bleib' nicht stehen
You might also like
Wo geht's lang? Ich find's raus!
Wilder Tunnel, direkt hinter'm Haus
Hab meinen Rucksack mit und ich lauf'
Noch höher, viel höher hinauf
Was kommt danach? ich find's raus!
Bester Weg ist bestimmt geradeaus
Ich hol' Luft, ich trampel' und kraul'
Noch weiter, viel weiter hinaus
Weiter hinaus
Noch weiter, viel weiter hinaus

One to step, two to step
Tell me, tell me, what comes next
Three to step, four to step
Watch me, watch me, don't look back!

Wo geht's lang? Ich find's raus!
Wilder Tunnel, direkt hinter'm Haus
Hab meinen Rucksack mit und ich lauf'
Noch höher, viel höher hinauf
Was kommt danach? ich find's raus!
Bester Weg ist bestimmt geradeaus
Ich hol' Luft, ich trampel' und kraul'
Noch weiter, viel weiter, viel weiter hinaus
Weiter hinaus
Noch weiter, viel weiter hinaus1Embed"
