genre,interpret,album,release_year,songtitle,decade,song_id,full_title,release_date_components_raw,release_date_for_display,stats_raw,lyrics
Rap,Deichkind,Noch Fünf Minuten Mutti,2002,Günther 2002,2000,245684,Günther 2002 by Deichkind,"{'year': 2002, 'month': 9, 'day': 30}","September 30, 2002","{'unreviewed_annotations': 0, 'hot': False}","Günther 2002 Lyrics*Telefon Klingelt*
Ja, hallo?
- Ja, hier is Günther. Hör ma, kannste dein Gedröhne mal leiser machen?
- Ja,ja, klar... war das zu laut eben, oder?
- Ja, logisch, wenn das immer so geht *wumm, wumm, wumm*, du, die ganze Zeit, du...
- Aber wir ham jetzt ein Limit da reingebaut
- Ja, Limit, aber war ja mal leiser gewesen, is ja wieder lauter geworden seit Wochen schon. Ja, du, ich bin ja nicht blind, ich ruf ja nicht umsonst an, verstehst du... jetzt seid mal ruhig... ihr habt ja wieder lauter gemacht
Ja, aber ich mein, wir wollen ja auch hier ein bisschen...
-Ja, aber das is ja vollkommen unteressant, ihr habt doch n Limit drin... also, aber sonst is lauter. Und ich hab letzte Woche hab ich das jede Nacht angeguckt, heut abend mach ich das nicht, heut Abend ruf ich nen Peterwagen an, ganz einfach
Joahmmm...
*Günther hängt auf*You might also likeEmbed"
Rap,Deichkind,Aufstand Im Schlaraffenland,2006,Papillion,2000,644167,Papillion by Deichkind,"{'year': 2006, 'month': 5, 'day': 19}","May 19, 2006","{'unreviewed_annotations': 0, 'hot': False}","Papillion Lyrics
Komm auf einen Ritt mit mir!
(Komm auf einen Ritt mit mir!)
Oh, ich hab die Tickets hier!
(Oh, er hat die Tickets hier!)
Für das kleine Karussell!
(Das klitzekleine Karussell!)
Oh, es dreht sich viel zu schnell
(Viel zu viel zu viel zu schnell!)
Fahr mit mir Karussell! (Oh oh oh oh oh)
Wir fahren viel zu schnell! (Oh oh oh oh oh)
Fahr mit mir Karussell! (Oh oh oh oh oh)
In eine andere Welt!
Aus der Box dröhnt der Sound
Mörderisch laut!
Wir burnen das Haus
Und hören nicht auf!
Fliegen durch Zeit und Raum
Haare wehn im Wind
Das Karussell hebt ab
Wie ein Schmetterling
Der Papillon!
Er fliegt davon!
Weit hinaus in den Orbit!
Er nimmt dich zu einem anderen Ort mit!


Alle wollen mit
Doller geht es nicht
Komm bitte mit weil du herzlich willkommen bist
Steig mit auf das Pferdchen auf
Es bringt dich zu den Sternen rauf!
Drück den Knopf, dein Kopf geht auf Butterfahrt!
Wir wollen los, schnall dich an, wir sind alle da!
Sag ja, oder willst du etwa runter gehn?
Was ist los? Wollen wir noch 'ne kleine Runde drehn?
Oh! Ein herrlicher Traum!
Alle Herren und die Frauen
Hören gerne den Sound!
""Was ist das hier?"", fragt ihr euch?
Hier kommt jetzt das harte Zeug!
Kommt wir tanzen in das Licht!
Hui, dann wird uns schwindelig!
Schaut her, seht ihr das Glitzern?
Wie? (Ihr wollt was?) Ihr wollt rauf, ihr wollt mitfahr'n?
You might also like

Schub Schub - wie mit Raketendüsen!
Du Du wirst dich ganz benebelt fühlen!
Schub Schub - Spürst du das Karussell, es dreht sich?
Schub Schub - Hab keine Angst das Pferdchen trägt dich!
(Es geht um:)
Schub Schub - Ich muss das wirklich so betonen:
Schub Schub - Du bist auf heavy Rotation!
Schub Schub - Das Karussell dreht sich im Kreis
Schub Schub - bis dir das Gesicht entgleist!
Embed"
Schlager,Andrea Berg,Atlantis,2013,Atlantis lebt,2010,230670,Atlantis Lebt by Andrea Berg,"{'year': 2013, 'month': 12, 'day': 6}","December 6, 2013","{'unreviewed_annotations': 0, 'hot': False}","Atlantis Lebt Lyrics

Auf und davon
Ich kann nicht länger warten
Ich muss hier weg
Mir fehlt die Luft zum atmen
Und wenn die Welt um mich verstummt
Hör ich eine Melodie
Ich hab geträumt
Ich würd' am Ufer stehen
Hab dessen stille Tiefe glitzern sehen
Dort wo das Glück verborgen liegt
Und ein Herz nicht ewig liebt
Atlantis lebt
Und die Zeit ist reif für Wunder
Such mit mir den Weg
Und wir tauchen einfach unter
Wir beide schwerelos auf der Reise zur Unendlichkeit
Es ist nie zu spät
Atlantis lebt

Ich sah ein Licht im Ozean versinken
Mit letzter Kraft, ich drohte zu versinken
Auf Feuersflügeln trug es mich
In ein Land der Phantasie
Hab keine Angst vor Stürme und Gezeiten
Der Zauber wird mich sicher hingeleiten
Dort wo mein Traum zu Hause ist
Und der Mond die Sonne küsst

Atlantis lebt und wird niemals untergehen
Weil nur wirklich zählt
Was wir mit dem Herzen sehen
Wir beide schwerelos auf der Reise zur Unendlichkeit
Es ist nie zu spät
Atlantis lebt
Es ist nie zu spät
Mein Atlantis lebtYou might also likeEmbed"
Pop,Tiemo Hauer,Losgelassen,2011,Ehrlich glücklich,2010,1245431,Ehrlich glücklich by Tiemo Hauer,,,"{'unreviewed_annotations': 0, 'hot': False}","Ehrlich glücklich LyricsIch wollte stets so sein wie du
So gute Noten, doch wozu?
Ich wollte stets so sein wie du
Spaß verboten, doch wozu?
Ich hab erreicht, was ich erreichen wollte
Und ich hab gezeigt, was ich zeigen sollte
Ich hab' gelebt und lebe weiter
Viel Spaß auf der Karriereleiter!
Ich bin ehrlich glücklich
Ehrlich frei
Ehrlich einsam
Und ehrlich dabei
Ich bin ehrlich glücklich
Ehrlich froh
Ehrlich zärtlich
End ehrlich sowieso
Ich bin ehrlich glücklich
Ich wollte stets so sein wie du
Vielleicht hörst du mir gerade zu
Geht eben jeder seinen Weg
So wie das Schicksal nun mal steht
Hast stets versucht, mich zu überzeugen;
Wollte mich nie der Masse beugen
Ich hab's zum Glück auch nich' gemacht
Sonst hätt' ich's nie so weit gebracht!
Ich bin ehrlich glücklich
Ehrlich frei
Ehrlich einsam
Und ehrlich dabei
Ich bin ehrlich glücklich
Ehrlich froh
Ehrlich zärtlich
End ehrlich sowieso
Ich bin ehrlich glücklichYou might also likeEmbed"
Rap,Cro,Trash,2009,Dein Freund,2000,146434,Dein Freund by CRO,"{'year': 2009, 'month': None, 'day': None}",2009,"{'unreviewed_annotations': 1, 'hot': False}","Dein Freund Lyrics
Mittlerweile ist es nicht mehr normal
Denn alle wollen meine Tracks und nix dafür zahl'n
Du findest, ich bin der beste im Land
Hörst meine Lieder, doch die Tracks sind gebrannt
Ey ich tag an die Wand, setz' die Texte in Brand
Und deine Mutter kommt zu mir und leckt mir den -
Relaxt und entspannt, check mir den Blunt
Und wie es weiter geh'n soll bin echt mal gespannt
Ich grab mir die Gun, brech' dir die Hand
Danach die Mac-11 in die Fresse gerammt
Und warum? Das liegt doch echt auf der Hand
Denn du und deine Scheiße verpesten das Land
Also pass mir die Gun
Herzlichen Dank
Ihgittigittigit ist das ein hässlicher Anblick
Denn das war deine letzte Chance
Aber sei nicht traurig
Because we are your friends
You'll never be alone again
Well come on
(wenn du mich brauchst)
Come on
(wenn du mich brauchst)
Well come on
(wenn du mich brauchst)
Well come on
(2x)

Nick zu dem Beat, nick zu dem Beat
Und wenn das Lied zu Ende ist, drück
Bitte dreh' den Track jetzt auf
Bitte mach doch mal den Track jetzt laut
Bitte dreh' den Track jetzt auf
Bitte dreh' den Track jetzt auf
Bitte mach doch mal dein Fenster auf
Zeige jedem diesen fetten Sound
Nick zu dem Beat, nick zu dem Beat
Und wenn das Lied zu Ende ist, drück Repeat
Baby, du bist sweet
Und 'n Bunny wie Bugs
Ja, Verzeihung, ich bin Lyr1c
Aber Honey, nenn mich Schatz
Denn ich kann die ganze Nacht
Und lade meine Glock
Und trage meine Sonnenbrille sogar in der Nacht
Denn schau' ich deiner Freundin in die Augen
Dann ist sie im Trance, sie hat keine Chance
You might also likeEmbed"
Rap,Seeed,Next!,2005,Stand Up,2000,877828,Stand Up by Seeed,,,"{'unreviewed_annotations': 0, 'hot': False}","Stand Up Lyrics
You're fallin down, you hit the ground
You must rebound (Stand up, my friend)
When morning come, you can get some
Keep movin on (Get up again)
You're fallin down, you hit the ground
You must rebound (Stand up, my friend)
When morning come, you can get some
Keep movin on (Get up again)

Trust me, dirt tastes dusty
My demons push me and rush me
They got me by the throat like a goat
So I wrote these notes that everybody can see
You know when you're all alone and you're on your own
And you feel stripped down to the bone
When you're lying down in the dust
And a bloody dirty crust is running
Up and down your nose
Spit it out, brother
Say it loud, brother (Come on)
Enough is enough, I'm too tough to give it away
One of my demons will pay for these crazy puzzles I face everyday
You're fallin down, you hit the ground
You must rebound (Stand up, my friend)
When morning come, you can get some
Keep movin on (Get up again)
You're fallin down, you hit the ground
You must rebound (Stand up, my friend)
When morning come, you can get some
Keep movin on (Get up again)

Good better best
Mi na go rest till mi good is better
You ain't gonne see me rest
Till I made my better best
To the good to the better to the best
Never gonna let good be my measure
This gonna be my quest
Mi na go sleep, mi na go rest

More mountains to top
More oceans to dive in
More beauty to drop
Our soul makes it up
We go dead or alive
Right now we sing our life
See how these words can drive
Where do you wanna arrive?
We wanna move non stop
Seeing all your heads up
Don't need a roof on our club
We are all part of the mob
Wanna rock your soul
That's our goal
Gonna pick you up
Truck around the clock
You might also like
You're fallin down, you hit the ground
You must rebound (Stand up, my friend)
When morning come, you can get some
Keep movin on (Get up again)
You're fallin down, you hit the ground
You must rebound (Stand up, my friend)
When morning come, you can get some
Keep movin on (Get up again)

You're fallin down, you hit the ground
You must rebound (Stand up, my friend)
When morning come, you can get some
Keep movin on (Get up again)Embed"
Pop,Silbermond,Nichts Passiert,2009,Ich bereue nichts,2000,590774,Ich bereue nichts by Silbermond,"{'year': 2009, 'month': 3, 'day': 20}","March 20, 2009","{'unreviewed_annotations': 0, 'hot': False}","Ich bereue nichts Lyrics
Ich halte deine Hand, so lange wie ich kann
Und trete die letzte Runde an
Wir haben's beide gewusst und doch verdrängt bis zum Schluss
Dass man die Zeit nicht besiegen kann
Vielleicht wäre es besser, es wär so nie passiert
Doch vielleicht ist so ein feiges Wort
Wir haben immer gekämpft und kein Sandkorn verschenkt
Und jetzt stehn wir hier

Und ich bereue nichts
Nicht einen Schritt, nicht einen Augenblick davon
Auch wenn es verloren ist
Auch wenn es für uns nicht reicht
Es war doch nichts umsonst
Bereue nichts davon
Nichts davon
Die Zeit läuft gegen uns, das letzte Korn fällt stumm
Und langsam ist die Runde um
Wir haben auf Sand aufgebaut, das hat uns viel Kraft gebraucht
Doch alles davon, war es mir wert
Und ich dank dir für jeden Tag bei dir

Denn ich bereue nichts
Nicht einen Schritt, nicht einen Augenblick davon
Auch wenn es verloren ist
Auch wenn es für uns nicht reicht
Es war doch nichts umsonst
Nicht umsonst

Ich bereue nicht ein falsches Wort, nicht einen Augenblick
Ich nehme keinen Schritt zurück
Denn ich bereue nichts
Ich bereue nichts
Nichts davon
Ich bereue nichts

No regrets
You might also like
I will hold your hand, as long as I can
And start the final round
We both knew it then, and had pushed it away
That you cannot - conquer time
Perhaps it was better if it never had happened
But perhaps is such a cowardly word
We had always fought on, but there are no more sand grains to give
And now we just stand here

And I have no regrets
Not a single step, not a moment of it
Even if it's doomed
Even if it’s out for us
It wasn't in vain
I have no regrets
None whatsoever

Time ticks against us, the last grain falls silent
And the round is slowly ending
We built upon the sand, which used a lot of our strength
But all of it was worth it
And I thank you for every day with you
I have no regrets
Not a step, not a moment of it
Even if it's doomed
Even if it's out for us
It wasn't in vain

I don’t regret a single wrong word
Not one moment
I won’t take a step back
As I have no regrets
I have no regrets
None whatsoever
No regretsEmbed"
Rap,Fler,Im Bus Ganz Hinten,2011,Freunde Werden Feinde,2010,407305,Freunde werden Feinde by Fler,"{'year': 2011, 'month': 9, 'day': 16}","September 16, 2011","{'unreviewed_annotations': 0, 'hot': False}","Freunde werden Feinde Lyrics

Freunde werden Feinde, doch egal, Mann, ich muss weg
Ich gehe mein' Weg, tut mir leid, ich mach' Schluss jetzt
Bitte sei nicht sauer, weil ich einfach mein Ding mach'
Auf der Street bleib' und die Kasse Chi-Ching macht
Freunde werden Feinde, doch egal, Mann, ich muss weg
Ich gehe mein' Weg, tut mir leid, ich mach' Schluss jetzt
Bitte sei nicht sauer, weil ich einfach mein Ding mach'
Auf der Street bleib' und die Kasse Chi-Ching macht
Bitte sei nicht sauer, weil ich einfach mein Ding mach'
Ich bin auf der Street, solang die Kasse Chi-Ching macht
Freunde werden Feinde, doch ich schweige und lern' draus
Jeder will was reißen, doch die meisten geh'n leer aus
Du kenns' mich von damals und auch heut', ich bin Newschool
MTV und Viva nennt man heute nur Youtube
Guck, den ganzen Leuten ist egal, ob du Hits machst
Majors reden nicht mit dir, wenn du keine Klicks hast
Ich muss überleben, steh' im Regen, manchmal gibt mir das Licht Kraft
Doch warum fängt man an zu beten, erst wenn man nichts hat
Ich sitz' nachts wach, suche Wege hier raus
Ich rege mich auf, ich halt's in dieser Gegend nicht aus
Denn viele haten ohne Grund
Ich hab' gelernt: Lieber sterben wie ein Mann, statt zu leben wie ein Hund
Und ich dreh' mich nicht mehr um
Was gescheh'n ist, ist geschehen, meine Jungs übernehmen das System

Freunde werden Feinde, doch egal, Mann, ich muss weg
Ich gehe mein' Weg, tut mir leid, ich mach' Schluss jetzt
Bitte sei nicht sauer, weil ich einfach mein Ding mach'
Auf der Street bleib' und die Kasse Chi-Ching macht
Freunde werden Feinde, doch egal, Mann, ich muss weg
Ich gehe mein' Weg, tut mir leid, ich mach' Schluss jetzt
Bitte sei nicht sauer, weil ich einfach mein Ding mach'
Auf der Street bleib' und die Kasse Chi-Ching macht
You might also like
Ich leb' mein' Traum nicht, wenn mein Leben ein Traum bleibt
Du weißt nicht mehr weiter, geh und nimm dir 'ne Auszeit
Ich denk' nicht an morgen, schnall' dich an, jetzt ist Showtime
Früher oder später werden alle hier tot sein
Wenn ich nicht mehr da bin, feiert mich an mei'm Grabmal
Gangster Frank White, jeder kennt mich von damals
Rolle mit den Autos, die kein Rapper bezahl'n kann
Geht mir aus dem Weg, ihr Affen, weg von der Fahrbahn
Wäre ich an eurer Stelle, würde ich ein' besseren Plan plan'
Doch ihr habt eure Seele schon verkauft an den Satan
Ich frag' nach, viele Rapper machen sich zum Clown
Sie verlieren sich im Traum und wachen nich' mehr auf
Ich hab' mich nicht verkauft und zähle sicher zu den Reichsten
Keine Frage, ich fick' jeden, denn ich kann's mir leisten
Und wenn alle Stricke reißen, bleib' ich einfach ich selbst
Ich feier' mich selbst, ich hab' die dicksten Eier der Welt

Freunde werden Feinde, doch egal, Mann, ich muss weg
Ich gehe mein' Weg, tut mir leid, ich mach' Schluss jetzt
Bitte sei nicht sauer, weil ich einfach mein Ding mach'
Auf der Street bleib' und die Kasse Chi-Ching macht
Freunde werden Feinde, doch egal, Mann, ich muss weg
Ich gehe mein' Weg, tut mir leid, ich mach' Schluss jetzt
Bitte sei nicht sauer, weil ich einfach mein Ding mach'
Auf der Street bleib' und die Kasse Chi-Ching machtEmbed"
Rap,Prinz Pi,Teenage Mutant Horror Show,2005,Zurück aus der Zukunft,2000,698572,Ufos by Prinz Pi,"{'year': 2007, 'month': 2, 'day': 9}","February 9, 2007","{'unreviewed_annotations': 0, 'hot': False}","Ufos Lyrics 2x
Der Himmel brennt
Man glaubt dass die UFO's jetzt landen
Der President
Kommt an den Start und will mit den Bossen verhandeln
Der Himmel brennt
Etwas kommt näher von über den Wolken
Und man erkennt
Das Zeichen von Pi, es leuchtet so golden

Sie blicken nach oben, über der Skyline seh'n sie ein riesiges Logo
Es kommt sachte geflogen, glühende Reinheit, die Menschen schießen ein Foto
Sie geh'n vor die Häuser, blicken zum Himmel hinauf, als eine Stimme spricht:
""Liebe Freunde, guten Abend, jetzt fliegt dieser ganze Schwindel hier auf!
Ich bin Prinz Pi, dies ist mein Logo, dies ist mein Name
Hört was ich sage und bitte verzeiht, wenn ich mein Raumschiff im Central Park parke
Ich könnte berichten von Gott und dem Teufel, von Leben und Tod, von richtig und falsch
Doch ich werde den Teufel tun und Gott sei dank hab ich ei'n richtigen Hals
Auch was hier los ist, das Niveau ist auf dem Planeten hier unter aller Sau!
Könnt ihr mir sagen: wie ertragt ihr das Leben hier?
Die Luft richt eklig, riecht nach Krankheit, wie mich ewig alles hier langweilt
All dieser Käse wird jetzt weggewischt mit einem einzigen Handstreich
Ich hab ein Gegengift und sehe es als edle Pflicht
Dafür zu sorgen dass es wer in den Regen mischt, im Gegenlicht
Seht ihr die gottgleiche Gestalt von Prinz Pi dem ersten
Vergesst die schrottreife Leistung, beugt eu nieder um ihn zu ehren!""
 2x

Am dritten Tage über den Wolken wo sich Gott und Teufel vertragen
Im Angesicht der dritten Macht stoppt ihnen beiden der Atem:
Er kommt mit Steinen beladen als wären es Luftmoleküle zurück aus seiner Gruft tief im Süden
Und kehrt mit einem gewaltigen Atem, der Brust eines Hünen den Schmutz dieser Lügen
Weg in die Gosse, der Letzte der Bosse der Beste, unübertroffen
Übers Ziel hinausgeschossen, der Weg in die Zukunft ist auf und offen:
Ja, meine Freunde, sein Reich ist ewig, jeder Vergleich ist schäbig
Was ihr erreicht? Ein Staub kommt zuwenig, aus dem aufgebrochenen Käfig
Springt wie ein Tiger der T-3000 heraus, chromschimmernde Glieder
Rauch kommt Pforten heraus, überrascht gibt der versammelte Haufen Applaus
Diese Zeugen Jehovas beugen sich schon fast am Altar
Es ist der Bankautomat, jeden Monat holen sie den Lohn ab, Geld ist ihr Gott, das ist wahr
Ob es sich gelohnt hat, dass sie dem Teufel die Seele verkaufen
Für einen Spottpreis, Tränen zerlaufen auf seinem Antlitz, ist dieser Mann nicht gottgleich?
Und er kennt die Hotline in die Unendlichkeit, wir haben nicht mehr unendlich Zeit
Bezeugt, wie er über die letztendliche Grenze steigt
You might also like 2x
Und man erkennt
Das Zeichen von Pi, es leuchtet so golden!Embed"
Pop,PUR,Mittendrin,2000,Bei dir Sein,2000,711964,Bei dir sein by Pur,,,"{'unreviewed_annotations': 0, 'hot': False}","Bei dir sein Lyrics
Alle reden durcheinander, wichtig, laut und querfeldein
Ich bin mittendrin, hektisch auf der suche nach mehr wein
Ich schüttle hände
Weiß nicht mehr so ganz genau worum es geht
Außerdem ist es spät
Mir scheint man hält mich gegen meinen eigenen willen von dir fern
Anders kann ich mir das einfach nicht erklären
Oh habt mich gern
Hab ich mir das selbst eingebrockt diese zeit getrennt von dir
Ich vermiss dich, brauch dich warum bist du jetzt nicht hier
Ich will endlich wieder bei dir sein
Genug von all dem trubel ich will bei dir sein
Mitten in der meute meistens doch allein
Mit dir kann ich endlich wieder bei mir sein

Nein ich bin nicht krank auch nicht depressiv
Leide nur an sehnsucht
Meine laune steigt nur bei allerbester aussicht auf dich
Ich will dich halten
Statt dessen werd ich sentimental und nichts ist los
Nur die hände im schoss
Dein schmuse-gruß per stimme aus dem handy
Ist ein viel zu schwacher trost dafür
Es sei denn du stehst vor der tür


Oh bitte schließ mich in dein herz
Und lass mich nie nie mehr im stich
Ich weiß ich bin nicht so ganz einfach
Doch alles was ich bin liebt dich
So ertrag ich schulterklopfen
Die intrigen und den druck
Und ertrinke nicht in falscher euphorie, gelaberflut
You might also like
Ich will bei dir sein
Bei dir sein
Bei dir sein
Ich will bei dir sein
Embed"
Rock,Grossstadtgeflüster,Muss laut sein,2006,Spass,2000,None,None,None,None,None,None
Rock,Kettcar,"Von Spatzen und Tauben, Dächern und Händen",2005,Balu,2000,494409,Balu by Kettcar,"{'year': 2005, 'month': 9, 'day': 1}","September 1, 2005","{'unreviewed_annotations': 7, 'hot': False}","Balu Lyrics
Manche sagen es wär einfach, ich sage es ist schwer
Denn du, ja du bist Audrey Hepburn und ich Balu der Bär
Immer pläneschmiedend da stehen
So schön und stumm
Und ich, ich fang an zu tanzen
Werf' erstmal alles um

Und Gesucht und gefunden
In der Einsicht verbunden:
Du gibst was du brauchst, ich glaub was ich seh'
Endlich mal etwas das ich fast versteh'
Frieden ist wenn alle gleich sind
Sag an was wir hier haben
Das Leben, das wir leben - geschützt im Schützengraben
Gesucht und gefunden
Und du vergisst, was du weißt
In dem Gefühl wir wären eins
Und du vergisst, wie du heißt
(in dem Gefühl wir wären eins)
Manche sagen es wär einfach, ich sage es ist heikel
Du bist New York City, und ich bin Wanne-Eickel
Wie die Dinge sich wohl anfühlen
Wenn sie denn noch ganz wären
Ein Lebenslauf gebastelt, mit den Händen eines Tanzbären

Und Gesucht und gefunden
In der Einsicht verbunden:
Du gibst was du brauchst, ich glaub was ich seh'
Endlich mal etwas das ich fast versteh'
Frieden ist wenn alle gleich sind
Sag an was wir hier haben
Das Leben, das wir leben - geschützt im Schützengraben
Gesucht und gefunden
Und du vergisst, was du weißt
In dem Gefühl wir wären eins
Du vergisst, wie du heißt
In dem Gefühl wir wären eins

Und du vergisst wie du heißt
Und du vergisst, was du weißt
Vergiss Romeo und Julia
Wann gibt's Abendbrot?
Willst du wirklich tauschen
Am Ende waren sie tot
Ich werd' immer für dich da sein
Bist du dabei?
In dem Gefühl wir wären zweiYou might also likeEmbed"
Schlager,Peter Maffay,38317,1991,Traumfabrik,1990,1612746,Traumfabrik by Peter Maffay,,,"{'unreviewed_annotations': 0, 'hot': False}","Traumfabrik LyricsEr kommt auf locker oder kommt auf seriös
Die kalten Augen werden längst nicht nervös
Er hat 'nen Schlüssel mit der Aufschrift Paradies
Zeigt dir den Eingang
Doch dann fällst nur du allein
In dieses höllische Nichts
Er steht vorm Schulhof und im Nachtcafe
Legt seine Schlingen aus
Versteckt sie im Schnee
In dunklen Ecken
Und in hellen Foyers
Er kennt sie alle
Hat sie alle mal träumen sehn
Und wartet auf seine Zeit
Seine Zeit
Er ist der Mann mit dem Messer im Blick
Verkauft dir bunte Träume
Um dich zu fangen nützt er jeden Trick
Doch man kommt selten zurück
Aus der Traumfabrik
Aus der Traumfabrik
Er wird zum Schatten
Wird zu deinem Ich
Wo du auch hinläufst
Ohne ihn läufst du nicht
Verkaufte Seele für ein bißchen Staub
Er kennt keine Gnade
Läßt dich fallen wie ein Stein
Und weinen wirst du allein, allein
Er ist der Mann mit dem Messer im Blick
Verkauft dir bunte Träume
Um dich zu fangen nützt er jeden Trick
Doch man kommt selten zurück
Aus der Traumfabrik
Aus der Traumfabrik
Er malt dir all die hübschen, bunten Bilder
Und du gibst ihm dein Leben dafür
Glaub nichts von dem, was er verspricht
You might also likeEr ist der Mann mit dem Messer im Blick
Von dieser Reise kommt man selten zurück
Er ist der Mann mit dem Messer im Blick
Verkauft dir bunte Träume
Um dich zu fangen nützt er jeden Trick
Doch man kommt selten zurück
Aus der Traumfabrik
Aus der Traumfabrik
Kommt man selten zurück
Aus der Traumfabrik
Kommt man selten zurück
Aus der Traumfabrik
Kommt man selten zurück
Aus der Traumfabrik
Kommt man selten zurückEmbed"
Rap,Seeed,Seeed,2012,Elephants,2010,1668055,Elephants by Seeed,"{'year': 2012, 'month': 9, 'day': 28}","September 28, 2012","{'unreviewed_annotations': 0, 'hot': False}","Elephants Lyrics
The trees are falling
On your knees
And crawling
The dogs are barking
Wen di elephants a marching

Proud and strong
Slowly but steady
Here the elephants come
We blast our trunks
Like baritone horns
The rumble of the earth keeps you moving on
And nothing ain't stopping us
Heavyweight bumps
The bulls, them are stomping like
Pounding drums
The cows, them are shaking their
Rompapapom
Gonna roll over you
Bellies and dance
And nothing ain't stopping us
The trees are falling
On your knees
And crawling
The dogs are barking
Wen di elephants a marching

From all around
Vibrating ground
Feel your heart beats bumping in time
Everyone outside
No place to hide
Surrender to the mad bassline
Dust on your tongues
Smoke in your lungs
Ears flapping like flags in the sun
Seasons changes
Natural games
Spread seeds are over the land

The trees are falling
On your knees
And crawling
The dogs are barking
Wen di elephants a marchingYou might also likeEmbed"
Pop,Herbert Grönemeyer,4630 Bochum,1984,Jetzt oder nie,1980,377073,Jetzt Oder Nie by Herbert Grönemeyer,,,"{'unreviewed_annotations': 0, 'hot': False}","Jetzt Oder Nie LyricsFarben auf dem Asphalt
Wasser schlägt ins Gesicht
Mut wird sich angesungen
Fast ohnmächtig vor Wut der Gewalt entgegen
Nächtelang nachgedacht
Jahrelang überwacht
Tausendmal aufgegeben
Alles falsch, ich will nur leben

Jetzt oder nie
Jetzt oder nie mehr
Jetzt oder nie
Wascht ihr nur eure Autos
Sie werden dich fotografiern
Sie werden dich registriern
Du verbaust dir dein ganzes Leben
Warum nur du, es gibt doch soviele andere
Kämpfen für ein Land
Wo jeder noch reden kann
Herausschrein, was ihm weh tut
Wer ewig schluckt, stirbt von innen

Es tut so gut
Wenn dir die Seele brennt
Du auf die Straße rennst
Und du zeigst, es geht dir nicht gut
Daß dir der Kopf zerspringt
Und du weißt, daß du was tun mußt
Wir werden dosiert zensiert
Menschen achtlos diffamiert
Wie eine träge Herde Kühe
Schaun wir kurz auf und grasen dann gemütlich weiter
Das Fernsehen redet uns tot
Pflanzen sterben an Atemnot
Wir warten immer zu lange
Die Zeit rennt weg, wir müssen's angehn
You might also likeEmbed"
Rap,Max Herre,Ein Geschenkter Tag,2009,Blick nach vorn,2000,666455,Blick nach vorn by Max Herre,"{'year': 2009, 'month': 9, 'day': 18}","September 18, 2009","{'unreviewed_annotations': 0, 'hot': False}","Blick nach vorn Lyrics
Du sitzt noch da, die anderen gehn
Der Abspann läuft, alle habens mit angesehn
Und duuu mitten drin
Du kommst raus, der Tag ist hell
Blickst nach vorn, versuchst ihn scharf zu stelln
Und aaaaalles verschwimmt

Man sagt, das Leben geht nicht gradeaus
Und man kriegt nicht immer was man grade braucht
Doch mit jedem Tag der dir Hoffnung gibt
Mit jedem Ziel das noch vor dir liegt
Mit all der Sehnsucht die in dir wächst...
Blick nach vorn
Mit jeder Wahrheit, die du erkennst
Mit jedem Zweifel, gegen den du kämpfst
Mit jedem Schlag der dich taumeln lässt...
Blick nach vorn
Du trautest so vor dich hin
Einfach nur n bisschen Boden zu gewinnen
Und du weißt nicht wohin
Kannst nicht sehn wohin es führt
Weil was hinten liegt, seinen Schatten vor dich wirft
Und es ergibt keinen Sinn


Und du siehst mit jedem Stück weit, dass du kommst
Verschieeeebt sich auch dein Horizont
You might also likeEmbed"
Rock,Moop Mama,M.O.O.P.topia,2016,Prokrastination,2010,2904538,Prokrastination by Moop Mama,"{'year': 2016, 'month': 4, 'day': 8}","April 8, 2016","{'unreviewed_annotations': 2, 'hot': False}","Prokrastination Lyrics

Ich hab' aufgeräumt und Staub gewischt
Ordnung Herrscht unter dem Bett und auf dem Tisch
Meine Timeline kenn ich auswendig
Die Mails im Eingang beantwortet
Das wär bemerkenswert
Wär da nicht
Wär da nicht
Der Gedanke an
Da war noch was
Jaja das passt
Ich fang gleich an
Ich mach das dann schon
Ich google nur noch kurz die
Bedeutung des Wortes
Prokrastination
Prokrastinatio-o-on
Prokrastination
Prokrastinatio-o-on--ooonYou might also likeEmbed"
Schlager,Wolfgang Petry,Alles,1996,Frei Für Dich,1990,716366,Frei für Dich by Wolfgang Petry,,,"{'unreviewed_annotations': 0, 'hot': False}","Frei für Dich Lyrics
Mal wieder sind's Gefühle
Ich häng mittendrin
Es gibt kein wenn und kein aber
Bin halt wie ich bin
Wie soll's nur weitergehn
Krieg's in den Kopf nicht rein
Gestern glücklich, doch heut so allein
Ich habe Dich gesucht
Mensch hab ich Schwein gehabt
Gefühle täuschen nicht
Ich bin total Schachmatt
Die Liebe macht mich stark
Und nicht nur mich allein
Bin es leid so einsam zu sein
Frei für Dich und sonst für niemand
Ich gebe Dir das was Du brauchst
Ich hab gesucht und Dich gefunden
Frei für Dich, mensch was bin ich gut drauf

In meinem Leben habe ich viel falsch gemacht
Es gab auch schon mal Krach
Da wurde nicht gelacht
Ließ Dich viel zu oft allein im Regen stehn
Vergib mir dann ist alles okey
You might also likeEmbed"
