genre,interpret,album,release_year,songtitle,decade,song_id,full_title,release_date_components_raw,release_date_for_display,stats_raw,lyrics
Rap,Sido,VI,2015,Astronaut,2010,2249514,Astronaut by Sido (Ft. Andreas Bourani),"{'year': 2015, 'month': 8, 'day': 7}","August 7, 2015","{'unreviewed_annotations': 22, 'hot': False, 'pageviews': 227233}","Astronaut Lyrics

Ich heb' ab, nichts hält mich am Boden
Alles blass und grau
Bin zu lange nicht geflogen
Wie ein Astronaut

Wir laufen rum mit der Schnauze voll, die Köpfe sind leer
Sitzen im Dreck bis zum Hals, haben Löcher im Herz
Ertränken Sorgen und Probleme in 'nem Becher voll Wein
Mit einem Lächeln aus Stein, uns fällt nichts Besseres ein
Wir hab'n morgen schon vergessen, wer wir gestern noch war'n
Hab'n uns alle vollgefressen und vergessen zu zahl'n
Lassen alles steh'n und liegen für mehr Asche und Staub
Wir woll'n alle, dass es passt, doch wir passen nicht auf
Die Stimme der Vernunft ist längst verstummt, wir hör'n sie nicht mehr
Denn manchmal hab'n wir das Gefühl, wir gehör'n hier nicht her
Es gibt kein Vor und kein Zurück mehr, nur noch unten und oben
Einer von hundert Million'n, ein kleiner Punkt überm Boden, ich heb' ab
Ich heb' ab, nichts hält mich am Boden
Alles blass und grau
Bin zu lange nicht geflogen
Wie ein Astronaut
Ich seh' die Welt von oben
Der Rest verblasst im Blau
Ich hab' Zeit und Raum verloren hier oben
Wie ein Astronaut

Im Dunkel der Nacht
Hier oben ist alles so friedlich, doch da unten geht's ab
Wir alle tragen dazu bei, doch brechen unter der Last
Wir hoffen auf Gott, doch hab'n das Wunder verpasst
Wir bauen immer höher, bis es ins Unendliche geht
Fast acht Milliarden Menschen, doch die Menschlichkeit fehlt
Von hier oben macht das alles plötzlich gar nichts mehr aus
Von hier sieht man keine Grenzen und die Farbe der Haut
Dieser ganze Lärm um nichts verstummt, ich hör' euch nicht mehr
Langsam hab ich das Gefühl, ich gehöre hierher
Es gibt kein Vor und kein Zurück mehr, nur noch unten und oben
Einer von hundert Million'n, ein kleiner Punkt überm Boden, ich heb' ab

Ich heb' ab, nichts hält mich am Boden
Alles blass und grau
Bin zu lange nicht geflogen
Wie ein Astronaut (Oh)
Ich seh' die Welt von oben
Der Rest verblasst im Blau (Yeah)
Ich hab' Zeit und Raum verloren hier oben
Wie ein Astronaut
You might also like
(Oh-oh, oh-oh-oh)
Wie ein Astronaut
(Oh-oh, oh-oh-oh)

Und beim Anblick dieser Schönheit
Fällt mir alles wieder ein
Sind wir nicht eigentlich am Leben
Um zu lieben, um zu sein?
Hier würd ich gern für immer bleiben
Doch ich bin ein Wimpernschlag
Der nach fünf Milliarden Jahren
Nicht viel mehr zu sein vermag

Ich heb' ab (Oh), nichts hält mich am Boden (Ah)
Alles blass und grau (Yeah) ‏‏‎ ‎ ‏‏‎ ‎‏‏‎
Bin zu lange nicht geflogen
Wie ein Astronaut (Oh)
Ich seh' die Welt von oben (Ah)
Der Rest verblasst im Blau (Im Blau)
Ich hab' Zeit und Raum verloren hier oben
Wie ein Astronaut

(Oh-oh, oh-oh-oh; yeah)
Wie ein Astronaut (Oh)
(Oh-oh, oh-oh-oh; ah)
Wie ein Astronaut8Embed"
Rock,Udo Lindenberg,Panische Nächte,1977,Mister Nobody,1970,6129746,Mister Nobody by Udo Lindenberg,,,"{'unreviewed_annotations': 0, 'hot': False}","Mister Nobody LyricsMorgens, so gegen dreizehn Uhr zehn
Werde ich geweckt
Und es wird mir 'ne Packung Speiseeis
In den Frühstücksmund gesteckt
Ich freu' mich, und gähn' noch mal durch
Und dann kicher' ich vor mich hin
Denn in der Zeitung steht schon wieder drin
Was ich für ein böser Bube bin
Es ist ein Leben wie auf einem Silbertablett
Von Kameras umgeben, auf dem Präsentierparkett
Und ich dеnk' mir, heut' bleib ich liebеr im Bett
Wenn er dann rausgeht, stolpert er über die Fans
Die im Hausflur auf ihn warten
Er setzt sich dazu, bemalt Arme und Beine
Und verteilt seine Hochglanzkarten
Und in den Kneipen haut man ihm auf die Schulter
So dass sie ihm fast bricht
Doch er weiß, wie das gemeint ist
Und deshalb weint er nicht
Manchmal träumt er, er wär' wie früher
Ein Mister Nobody
Und er streunt durch die Gegend
Und hängt rum in dunklen Cafés
Und wilden Separees
Keiner fragt, wer er ist, selbst wenn er dreist
Der Serviererin in das Strumpfband beißt
Er wär ein Nobody, ein Mister Nobody
Er fragte sich schon bei mancher Frau
Die ihm so unterkam
War es sein Name, der Ruhm, die Kohle
Oder war es sein privater Charme?
Und manche große Liebe ergab sich leider nicht
Denn hinter all den Postern
Sahen sie nie sein echtes Gesicht
You might also likeManchmal träumt er, er wär' wie früher
Ein Mister Nobody
Und er streunt durch die Gegend
Und hängt rum und schläft im Stadtpark
Keiner fragt, wer er ist, selbst wenn er kühn
Sein Lasso nach dem Mond schmeißt
Um den runterzuzieh'n
Er wär ein Nobody, ein Mister Nobody
Er hätte sicher nicht ganz so viele Freunde
Doch falsche Freunde gibt es sowieso zuviel
Vielleicht nur einen, der total zu ihm hält
Mit dem er die Welt auf den Kopf stellt
Er wär ein Nobody, ein Mister NobodyEmbed"
Pop,Annett Louisan,Teilzeithippie,2008,Auf dich hab ich gewartet,2000,2083470,Auf dich hab ich gewartet by Annett Louisan,,,"{'unreviewed_annotations': 0, 'hot': False}","Auf dich hab ich gewartet LyricsVon dem einen hab ich lange geträumt
Drum geweint ohne Sinn
Und so manchen bin ich einfach gefolgt
Ohne zu wissen wohin
Manche Frühlingsnacht auf hartem Boden
War weicher als ein Daunenmeer
Manche Spiele war'n verboten
Doch sie prickelten dann umso mehr
So viel Gefühl hab ich auf den Kopf gehauen
Gefunden und gehalten um mich weiter umzuschauen
Aber auf dich hab ich gewartet
Hab oft begehrt
Geliebt verehrt
Mir Namen ins Herz graviert
Aber auf dich hab ich gewartet
Auf den ersten war ich sehr gespannt
Ich las ihn durch wie ein Buch
Manchen hab ich erst verscheucht
Und dann verzweifelt gesucht
Von den vielen Attraktionen geblendet
Wie´n Kind auf nem Rummelplatz
Immer wieder im Radau verlor sich
Der selbe Satz
So viel Gefühl hab ich auf den Kopf gehauen
Gefunden und gehalten um mich weiter umzuschauen
Aber auf dich hab ich gewartet...You might also likeEmbed"
Rock,Die Ärzte,Die Bestie in Menschengestalt,1993,Die Allerschürfste,1990,1829063,Die Allerschürfste by Die Ärzte,"{'year': 1993, 'month': None, 'day': None}",1993,"{'unreviewed_annotations': 0, 'hot': False}","Die Allerschürfste Lyrics
Du denkst du bist die Allerschürfste für mich
Biste aber nich, ick fin' dir widerlich
Du denkst dich findet wirklich jeder hier geil
Is aber nich so, janz im Jejenteil
Du kommst hier rein als jehört dir die Welt
Als wär jeder Tisch nur für dir bestellt
Du glotzt mir an, hau ab du machst mir noch krank
Du willst all'n jefallen
Du hast nicht mehr alle Tassen im Schrank
Du nervst, du nervst
Ick würd' dir so jern eine hauen
Du bist völlig behämmert
Du hast nicht mehr alle Latten am Zauen
Is doch wahr

Du denkst du bist die Allerschürfste für mich
Biste aber nich, ick fin' dir widerlich
Du denkst du bist wirklich unwiderstehlich
Biste aber ebend jerade nichYou might also likeEmbed"
Rap,Deichkind,Arbeit Nervt!,2008,Gut dabei,2000,896381,Gut dabei by Deichkind,"{'year': 2008, 'month': 10, 'day': 17}","October 17, 2008","{'unreviewed_annotations': 1, 'hot': False}","Gut dabei LyricsUnzufrieden, faul und fett
Es geht mir gut dabei
Geld und Job und Frau sind weg
Es geht mir gut dabei
Tja, ich bin halt nich' perfekt
Es geht mir gut dabei
Nananananaanaa
Es geht mir gut dabei
Ich feuer keine Hits mehr raus
Und ruh' mich auf mein' Lorbeer'n aus
Wenn jeder so wie ich drauf wär'
Dann gäb's morgens kein' Berufsverkehr
Der Keilriehm' gerissen
Die Scheibe zerkloppt
Du die Karre is völlig im Arsch
Ich steh auf um 12
Ich komm viel zu spät
Mein Chef meint nur ""Freundchen das war's""
""Verwahrloster Affe, der meldet sich nie""
Ja, das ist was man über mich denkt
Das Auto, die Arbeit, Kollegen, der Look
Ja, das wird jetzt erfolgreich verdrängt
Unzufrieden, faul und fett
Es geht mir gut dabei
Geld und Job und Frau sind weg
Es geht mir gut dabei
Tja, ich bin halt nich' perfekt
Es geht mir gut dabei
Nananananaanaa
Es geht mir gut dabei
Mein Telefon ist abgestellt
Meine Wohnung ist ein Trümmerfeld
Ich schnorr' mich durch die ganze Welt
Bin das Gegenteil vom Superheld
Mein Kontostand gibt kein' Euro mehr her
Der Verfügungsrahmen wurde gesprengt
Weißheitszahn ziehen, den Zahnarztermin
Den hab ich mit Absicht verpennt
Meine Freundin will ständig nur Sex von mir
Ich frag mich an wen sie dabei denkt
Die Schulden, die Zähne, die Wampe, die Alte
Das wird jetzt erfolgreich verdrängt
You might also likeUnzufrieden, faul und fett
Es geht mir gut dabei
Geld und Job und Frau sind weg
Es geht mir gut dabei
Tja, ich bin halt nich' perfekt
Es geht mir gut dabei
Nananananaanaa
Es geht mir gut dabei!
Dududu...
Die Miete beim Online-Poker verballert
Zwangsräumung steht vor der Tür
Die Steuerfahndung und die Polizei
Ey was wolln die bloß alle von mir
Die Sorgen von morgen hab ich schon beim Frühstück in Spirituosen ertränkt
Die Ängste, die Zukunft, der Knast, der Stress
Alles wird jetzt erfolgreich verdrängt
Unzufrieden, faul und fett
Es geht mir gut dabei
Geld und Job und Frau sind weg
Es geht mir gut dabei
Tja, ich bin halt nich' perfekt
Es geht mir gut dabei
Nananananaanaa
Es geht mir gut dabei
Unzufrieden, faul und fett
Es geht mir gut dabei
Geld und Job und Frau sind weg
Es geht mir gut dabei
Tja, ich bin halt nich' perfekt
Es geht mir gut dabei
Nananananaanaa
Es geht mir gut dabei
Es geht mir gut dabei
Es geht mir gut dabei
Es geht mir gut dabei
Es geht mir gut dabei
Nananananaanaa (Nananananaanaa)
Nananananaanaa
Es geht mir gut dabei
Nananananaanaa (Nananananaanaa)
Nananananaanaa
Es geht mir gut dabei!Embed"
Pop,Tim Bendzko,Am Seidenen Faden - Unter Die Haut,2013,Durch die Nacht,2010,302747,Durch die Nacht by Tim Bendzko,"{'year': 2013, 'month': None, 'day': None}",2013,"{'unreviewed_annotations': 0, 'hot': False}","Durch die Nacht Lyrics
Ich fahr durch die Nacht, bis ein neuer Tag anbricht
Nur die schlafende Stadt, das Mondlicht und ich
Nur diese Strasse hällt mich wach, zumindest für den Augenblick Gibt sie mir Ruhe und Kraft, Ich will mein Leben zurück

Das ging gerade nochmal gut, bis auf die Narben die geblieben sind
Ich versteck mich hinter meiner Wut, der nächste Einschlag kommt bestimmt
Alles wofür ich gekämpft hab scheint verloren
Jedes Gefühl wie zu ewigem Eis erfrohren
Ich fahr durch die Nacht, bis ein neuer Tag anbricht
Nur die schlafende Stadt, das Mondlicht und ich
Nur diese Strasse hällt mich wach, zumindest für den Augenblick Gibt sie mir Ruhe und Kraft, Ich will mein Leben zurück

Du schmeckst so gut, zu gut süßes Leben
Ich hab gekostet von dir deinem Schweiß, deinem Blut und deinen Tränen
Was du mit mir angerichtet hast, ist kaum du übersehen
Augen zu und durch, es wird schon vorrüber gehen

Ich fahr durch die Nacht, bis ein neuer Tag anbricht
Nur die schlafende Stadt, das Mondlicht und ich
Nur diese Strasse hällt mich wach, zumindest für den Augenblick Gibt sie mir Ruhe und Kraft, Ich will mein Leben zurück

Ein grauer Horizont, bringt das Ende dieser Nacht
Eine seelenlose Menge, füllt die Adern dieser Stadt
Ein grauer Horizont, bringt das Ende dieser Nacht
Eine seelenlose Menge, füllt die Adern dieser Stadt

Ich fahr durch die Nacht, bis ein neuer Tag anbricht
Nur die schlafende Stadt, das Mondlicht und ich
Nur diese Strasse hällt mich wach, zumindest für den Augenblick Gibt sie mir Ruhe und Kraft, Ich will mein Leben zurück
You might also likeGib mir mein leben zurück

Ich fahr durch die Nacht, bis ein neuer Tag anbricht
Nur die schlafende Stadt, das Mondlicht und ich
Nur diese Strasse hällt mich wach, zumindest für den Augenblick Gibt sie mir Ruhe und Kraft, Ich will mein Leben zurückEmbed"
Rap,Genetikk,D.N.A.2,2018,Homegrown,2010,3904647,Homegrown by Genetikk,"{'year': 2018, 'month': 8, 'day': 17}","August 17, 2018","{'unreviewed_annotations': 8, 'hot': False, 'pageviews': 10589}","Homegrown Lyrics
Okay, Fra, Fra, yeah
Ich bin nicht Krusty, aber ich komme mit Haze rein

Ich hab' schon so oft aufgehört
Den ersten Schritt gemacht, als würd' ich grade laufen lern'n
Hab' mehr letzte Joints geraucht als manche überhaupt
Heute fang' ich wieder an, morgen hör' ich wieder auf
Es macht's nicht leichter, dass ich keinen kenn', der's nicht tut
Irgendwie trifft meine Freunde da 'ne Mitschuld
Egal, wohin ich komm', überall nur Spliff und Bong
Dabei mach' ich grad 'ne Auszeit vom drauf sein
Doch irgendwie bin ich genau so oft high
Ich bin kein Experte, aber soll das so sein?
Will mich nicht beschweren, doch ich weiß, es läuft verkehrt
Wenn ich mehr Geld für Gras ausgebe als bisher
Es läuft immer gleich, „Nur ein'n Zug für den Geschmack!“
Dicht gefolgt von, „Ey, lass mir mal was dran!“
Auf Stufe drei geb' ich ihn nicht mehr aus der Hand
Aber nächste Woche bin ich wirklich sicher, dass es klappt
Bruder, denn ich smoke Dope
Von meinem Homegrown
Es macht mich so stoned
Lebe wie in Slow-Mo
Bruder, denn ich smoke Dope
Von meinem Homegrown
Es macht mich so stoned
Lebe wie in Slow-Mo

Vielleicht sollt' ich's einfach sein lassen
Ich mein' das sein lassen sein lassen und einfach machen
Außerdem ist das fürs Image besser
Der Kifferrapper low- und highway Titelblätter, ah
Mehr als mein halbes Leben bin ich jetzt dabei
Zehntausend Tage, knapp die Hälfte davon high
Schon verrückt, man sollte mein'n, dass das reicht, aber nein
Ich rauch grad 'n Joint, während ich schreib
Vorbildfunktion ist gefickt
Jeder weiß Bescheid, ich mach' Werbung für Gift
Hoff', dass Gott mir vergibt, ganz sicher bin ich nicht
Doch woher soll die Wolke sonst komm'n, auf der er sitzt?
Ich erfüll' meine Pflicht und komm' klar
Sorg' für die Familie, drück' ab an den Staat
Irgendwann werd' ich es schaffen, ich weiß nur noch nicht, wie
Solang mehr Grammys in der Tasche als Jay-Z und B
You might also like
Bruder, denn ich smoke Dope
Von meinem Homegrown
Es macht mich so stoned
Lebe wie in Slow-Mo
Bruder, denn ich smoke Dope
Von meinem Homegrown
Es macht mich so stoned
Lebe wie in Slow-Mo

Yeah, smoke Dope
Von meinem Homegrown
Es macht mich so stoned
Lebe wie in Slow-Mo2Embed"
Rock,Grossstadtgeflüster,Bis einer heult!!!,2008,Mach halt irgendwas,2000,1284353,Mach halt irgendwas by Grossstadtgeflüster,,,"{'unreviewed_annotations': 0, 'hot': False}","Mach halt irgendwas LyricsDu könntest dieses, könntest jenes
Könntest sicherlich auch das
Eigentlich bist du dir ganz sicher
Doch dich stört noch irgendwas
Vielleicht wäre es ja besser
Das nochmal zu überdenken
Vielleicht wäre es ja besser
Sich ein wenig abzulenken
Hättest gern noch ein, zwei Stunden
Und ne Nacht zum drüber Schlafen
Weil du weißt dein Schicksal
Könnte dich schon allzubald bestrafen
Vielleicht hast du keine Ahnung
Vielleicht doch, vielleicht ein wenig
Vielleicht hast du einfach Schiss
Du gehst kaputt oder so ähnlich
Mach halt irgendwas...
Du könntest dieses, könntest jenes
Könntest sicherlich auch das
Aber wart mal kurz
Da war doch sicherlich noch irgendwas
Konzentriere dich und packe
Die Gelegenheit beim Schopf
Respektier dein Bauchgefühl
Doch folge lieber deinem Kopf
Du kannst vorwärts, rückwärts, rechts und links
Du kannst sogar nach oben
Aber schnell, sonst wirst du
Immer tiefer in den Sumpf gezogen
Doch du lässt noch einmal die Eventualitäten
Durch dein Köpflein kreisen
Der Konjunktiv ist nicht gesund, Punkt!
Mach'n Punkt, aus'm Komma, Komma
Kom'ma auf'n Punkt
Er schrubbt dir die Synapsen wund, Punkt!
Mach'n Punkt, aus'm Komma, Komma
Kom'ma auf'n Punkt
Der Konjunktiv ist nicht gesund, Punkt!
Mach'n Punkt, aus'm Komma, Komma
Kom'ma auf'n Punkt
Er füttert deinen Schweinehund, Punkt!
Mach'n Punkt, aus'm Komma, Komma
Kom'ma auf'n Punkt
You might also likeMach halt irgendwas...
Du könntest dieses, könntest jenes
Könntest sicherlich auch das
Und die Wahrscheinlichkeit besteht
Denn du, da geht noch irgendwas!
Doch dein Kopf ist voll
Mit hundertzwanzigtausend kleinen Pfeilen
Die in jede Richtung zeigen
Also nur nichts übereiln
Hätte, sollte, müsste, wäre
Könnte das die Lösung sein?
Doch es ist möglicherweise
Alles anders als es scheint
Viele Zweifel die akute
Überforderung verbreiten
Offensichtlich hast du
Ernsthafte Entscheidungsschwierigkeiten
Du könntest dieses, könntest jenes
Könntest sicherlich auch das
Vielleicht sogar noch viel mehr
Wenn du den Zeitpunkt nicht verpasst
Sieh mal lieber auf die Uhr
Sie tickt und tickt und tickt und tickt
Bis der Groschen fällt
Der Funkte springt von hinten ins Genick
Jeder sagt dir was zu tun ist
Mit hunderttausend Wörtern
Vielleicht solltest du versuchen
Dialektisch zu erörtern
Was soll dieses, was soll jenes
Und vor allen Dingen was soll das?
Vielleicht hälst du mal die Luft an
Alter, mach halt irgendwas!Embed"
Rock,Killerpilze,Mit Pauken und Raketen,2007,Ich will Gerechtigkeit,2000,1204852,Ich will Gerechtigkeit by Killerpilze,,,"{'unreviewed_annotations': 0, 'hot': False}","Ich will Gerechtigkeit LyricsWas ist nur mit uns gescheh'n
Keiner hat es gemerkt
Keiner hat es gesehn
Wir haben einfach alles ignoriert
Was um uns rum passiert
Uns was es immer egal
Doch bald ist es zu spät
Es ist jetzt an der Zeit
Das ein jeder Mensch versteht
Wir sind da
Um einen Anstoß zu geben
Frei zu handeln, frei zu fühlen
Frei zu denken, frei zu leben, frei zu sein
In dieser Zeit, sei bereit für mehr Menschlichkeit
Denn diese Zeit braucht Gerechtigkeit!
Was wir jeden Tag im Fernsehen sehen
Ist alles so extrem
Die Zerstörung ist an der Macht
Sie hat uns nichts als Hass gebracht
Vielmehr sollten wir
Das positive sehen
In einer Zeit, die schreit
Ich will Gerechtigkeit!
Wir sind da ....
Wir sind nicht die Propheten
Es lohnt sich nicht uns anzubeten
Wir können nur ganz laut schreien und hoffen
Dass du uns hörst, dass du uns hörst
Wir sind da ....
Seid ihr bereit?
Jetzt ist die Zeit für GerechtigkeitYou might also likeEmbed"
Pop,Namika,Que Walou,2018,Comic,2010,3613202,Comic by Namika,"{'year': 2018, 'month': 6, 'day': 1}","June 1, 2018","{'unreviewed_annotations': 0, 'hot': False}","Comic Lyrics
Tut ja gar nicht weh, was du sagst
Sind ja nur Buchstaben
Methoden schälen Sprechblasen
Tut ja gar nicht weh dieser Blick
Sind ja nur Augen
Zwischen Ohren, die grad rauchen
Hm-hm, hm-hm, hm-hm, hm-mh-hm

Wir sind ein Comic, Mensch ist das komisch
Bunte Zeichen fliegen durch die Luft im Landhaus Milch und Honig
Was 'n Comic, ist das nicht komisch
Balancier'n auf schmalen Grat, zwischen Autsch und ironisch
Einen Eimer Scherben unter meiner Brust (ba-da)
Ich lächle, weil ich glaub', dass ich das muss (ba-da-ba)
Tausend Sterne fliegen um mei'm Kopf herum (ba-dap)
Und so geht's weiter, blätter einfach um, blätter einfach um

Na-na, na-na, na-na, na-na-na
Na-na, na-na, na-na, na-na-na

Tut ja gar nicht weh, was du denkst
Sind ja nur Bilder
Nur ohne diese schönen Filter
Tut ja gar nicht weh, was du machst
Schmeiß ein Klavier auf mich
Und selbst dann sing' ich ein Lied für dich

Wir sind ein Comic, Mensch ist das komisch
Bunte Zeichen fliegen durch die Luft im Landhaus Milch und Honig
Was 'n Comic, ist das nicht komisch
Balancier'n auf schmalen Grat, zwischen Autsch und ironisch

Na-na, na-na, na-na, na-na-na
Na-na, na-na, na-na, na-na-na
You might also like
Du spuckst mit Feuer um dich rum
So als hättest du nichts zu verlier'n
Und jeder Satz aus deinem Mund
Klingt nach zerbrochenem Geschirr
Sag, geht es dir nur ums Gewinn'n?
Dann möchte ich kapitulier'n
Hier bitte, geh einfach und nimm
Mein Herz als Kriegssouvenir

Wir sind ein Comic, Mensch ist das komisch
Bunte Zeichen fliegen durch die Luft im Landhaus Milch und Honig
Was 'n Comic, ist das nicht komisch
Balancier'n auf schmalen Grat, zwischen Autsch und ironisch

Hm-hm, hm-hm, hm-hm, hm-mh-hm
Hm-hm, hm-hm, hm-hm, hm-mh-hm (ai-ai-ai)
Hm-hm, hm-hm, hm-hm, hm-mh-hm

Ey-ey, ey-ey, ey-eyy
Eyy, eyy
Ey-ey, ey-ey, ey-eyy
EyyEmbed"
Rock,Tomte,Eine sonnige Nacht,2000,Passt zu meinem Kalender,2000,622062,Passt zu meinem Kalender by Tomte,,,"{'unreviewed_annotations': 0, 'hot': False}","Passt zu meinem Kalender Lyrics
Meine Augen füllen Münder
Meine Münder zerstören Leben
Da ist keiner der im Himmel für Ordnung sorgt
Wohin mit den Unbedarften
Wohin ohne Hände
Kein Glück gehabt beim Beten
Ich habe es genossen dich nicht zu küssen
Ich habe es geliebt dich zu vermissen
Das ist schon lange her
Das passt zu meinem Kalender
Und sie ist nicht die einzige die fordert
Hier muss sich was ändern
Ich glaube die Sache liegt anders
Sie ändern mich
Sie ändern meine Bestimmung
Und mein Gleichgewicht
Wir warten auf eine Kettenreaktion
Auf den Durchbruch eines Dammes, der sich Alter nennt
Du hast gesagt
Du hast gesagt
Du bist der einzige Mann
Den ich
Nüchtern ertragen kann

Das ist schon lange her
Das passt zu meinem Kalender
Und sie ist nicht die einzige die fordert
Du musst dich ändern
Ich habe es genossen dich nicht zu küssen
Ich habe es geliebt dich zu vermissen
I start
I quit
I start
I start I quit I start I quitYou might also likeEmbed"
Rap,Deichkind,Befehl Von Ganz Unten,2012,Der Strahl,2010,644053,Der Strahl by Deichkind,"{'year': 2012, 'month': 2, 'day': 10}","February 10, 2012","{'unreviewed_annotations': 0, 'hot': False}","Der Strahl Lyrics
Komm steig in das Raumschiff
Wir bringen den Sound mit
Diese Kids haben's faustdick
Hinter den Ohren
Wir genießen den Ausblick- unglaublich
Deichkind
Wieder da, mach mal sehr laut
Wir holen noch mehr raus
Verschmilz mit dem Abriss
Das Licht am Ende des Tunnelblicks packt dich
Steiger das Tempo
Wir sind dein Begleiter zur Unendlichkeit und noch weiter
Zeitlos. Ihr hört Hightech, zeigt mehr Seiten, als das World Wide Web
Lasst uns die Kontrolle verlieren. Hinter'm Horizont grenzenlos amüsieren
Der Startknopf ist zum Greifen nah. Wir fliegen dort hin, wo noch keiner war
Heiz den Bass auf, wir wollen abfahren, schmeiß den Hass raus, wir wollen Platz sparen
Heiz den Bass auf, wir wollen abfahren
Komm steig mit ein
Wir fahren jetzt los
Die Zeit steht sill
Die Welt ist groß
Nur du und ich
Der Schmerz erlischt
Nur du und ich
Wir gehen durchs Licht

Wir gehen da raus jetzt. Besser wenn du deinen Helm aufsetzt
Reißen die Schallmauer wie ne Wand ein
Mit Lichtgeschwindigkeit es sollte dir bekannt sein
Gaffa getapet, damit du cool bleibst
Seit R.E.D. ein ganz neuer Urknall
Wir fühlen uns wie frisch geboren
Willkommen auf der Flucht nach vorn
You might also likeEmbed"
Rap,Cro,Raop,2012,Einmal um die Welt,2010,77825,Einmal um die Welt by CRO,"{'year': 2011, 'month': 2, 'day': 11}","February 11, 2011","{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 82852}","Einmal um die Welt Lyrics

One, two
One, two, three, four!

Baby, bitte mach dir nie mehr Sorgen um Geld
Gib mir nur deine Hand, ich kauf' dir morgen die Welt
Egal, wohin du willst, wir fliegen um die Welt
Hau'n sofort wieder ab, wenn es dir hier nicht gefällt
Ost, West oder Nord, hab den Jackpot an Bord
Will von hier, über London, direkt nach New York
Denn ab heute leb' ich jeden Tag, als ob ich morgen tot wäre
Laufe durch den Park und werf' mit Geld, als ob es Brot wäre
Nur noch Kaviar, Champagner oder Schampus
Baby, ich erfüll' dir wirklich jeden Wunsch mit Handkuss
Frühstück in Paris und danach Joggen auf Hawaii
Und um das Ganze noch zu toppen, gehen wir shoppen in L.A
Also pack dir deine Zahnbürste ein
Denn ab heute bist du mehr als an nur einem Ort daheim
Mit meinem Babe in der Hand und 'nem Safe an der Wand
Könn'n wir tun was wir wollen und das Leben ist noch lang also komm

Baby, bitte mach dir nie mehr Sorgen um Geld
Gib mir nur deine Hand, ich kauf' dir morgen die Welt
Egal, wohin du willst, wir fliegen um die Welt
Hau'n sofort wieder ab, wenn es dir hier nicht gefällt

Sie will Kreditkarten und meinen Mietwagen
Sie will Designerschuhe und davon ganz schön viel haben
""Manolo Blahnik, Prada, Gucci, und Lacoste""
Kein Problem, dann kauf' ich halt für deine Schuhe gleich ein ganzes Schloss
Sie will in Geld baden und sie will Pelz tragen
Und sie will schnell fahren, einmal um die Welt fahren
Sie kann sich kaufen, was sie wollte, doch nie hatte
Denn ich hab jetzt die American Express und zwar die schwarze also komm
You might also like
Baby, bitte mach dir nie mehr Sorgen um Geld
Gib mir nur deine Hand, ich kauf' dir morgen die Welt
Egal, wohin du willst, wir fliegen um die Welt
Hau'n sofort wieder ab, wenn es dir hier nicht gefällt
Baby, bitte mach dir nie mehr Sorgen um Geld
Gib mir nur deine Hand, ich kauf' dir morgen die Welt
Egal, wohin du willst, wir fliegen um die Welt
Hau'n sofort wieder ab, wenn es dir hier nicht gefällt

Ja, yeah!
Okay
Baby, du weißt Bescheid!
Komm einfach vorbei oder ruf mich an, kein Ding
Nur wir zwei, einmal um die Welt
Uh-huh, okay18Embed"
Rock,Broilers,Vanitas,2007,Hexenjagd,2000,1105979,Hexenjagd by Broilers,,,"{'unreviewed_annotations': 0, 'hot': False}","Hexenjagd LyricsUnstete Zeiten vor deiner Tür
Der Himmel weiß warum und wofür
Sieh zu, dass du entkommst
Moslems, Pittbulls und Skinheads
Es gibt etwas da draußen und das macht dir Angst
Sieh zu, dass du entkommst
Von hier entkommst
Du möchtest Holz in Brustkörbe rammen
Ein verdammtes Flugzeug in Flammen
Sieh zu, dass du entkommst
Wenn ein Land den Anstand verliert
Wenn aus anders gefährlich wird
Dann sieh zu, dass du entkommst
Von hier entkommst
Ich bin, du bist, er, sie, es ist
Auf einer Hexenjagd
Wir wollen ohne nachzufragen
Pfähle in Herzen schlagen
Ich bin, du bist, er, sie, es ist
Auf einer Hexenjagd
Wir wollen ohne nachzufragen
Pfähle in Herzen schlagen
Madame Justitia nahm sich bei Zeiten
Wohl einen Urlaub aus diesen Breiten
Sieh zu, dass du entkommst
Fünf Millionen Arbeitslose
Fünf Wochen Bügelwäsche
Sieh zu, dass du entkommst
All das hier und diesen Ton
Frag' die Alten, das hatten wir schon
Sieh zu, dass du entkommst
Ein Alltag voller Angst und Hass
Wenn du bleibst dann änder' was!
Steh auf, und änder' was!
Änder' was!
Ich bin, du bist, er, sie, es ist
Auf einer Hexenjagd
Wir wollen ohne nachzufragen
Pfähle in Herzen schlagen
Ich bin, du bist, er, sie, es ist
Auf einer Hexenjagd
Wir wollen ohne nachzufragen
Pfähle in Herzen schlagen
You might also likeAuf einer Hexenjagd
In deiner eigenen Stadt
Auf einer Hexenjagd
Vor deiner eigenen Tür
Auf einer Hexenjagd
In deiner eigenen Stadt
Auf einer Hexenjagd
Vor deiner eigenen Tür
Auf einer Hexenjagd
In deinem eigenen Haus
Auf einer Hexenjagd
Auf einer HexenjagdEmbed"
