Artist,Song,Language,Release_Date,Lyrics
Cro,​quarandream,"April 30, 2021",en,"11 Contributors​quarandream Lyrics

I (I) just (Just)
Wanna fuck (You) you
(You) Just wanna fuck me
Oh, I (I) just (Just)
Wanna fuck (Fuck you) you (You)
(You) Just (Just) wanna fuck (Fuck me)

Quarandreams, ich wache auf
Die Sonne scheint auf dich (Yeah)
Ich mag, wie du da liegst
Mag, wie du dich drehst
Du bist schön, wenn du schläfst
Oh Baby

I (I) just (Just)
Wanna fuck (And I won't stop loving you) you (You)
(You) Just wanna fuck me
Oh, I (I) just (Just)
Wanna fuck (Fuck you) you (You)
(You) Just (Just) wanna fuck (Fuck me)
You might also like
Ich würd gern mit dir geh'n
Und falls wir uns nicht mehr seh'n, yeah
Will ich nur, dass du weißt
Ich mag, wie du bist, ich mag, was du machst
Oh, ich würd so gerne mit dir geh'n
I wanna lick your brain
Denn Baby, ich mag, wie du denkst, ich mag, wie du denkst
Wir sind trapped, trapped in paradise1Embed"
Culcha Candela,Numma,"December 30, 2022",de,"4 ContributorsNumma Lyrics

Gib mir deine Nummer
D-d-deine Nummer
Gib mir deine Nummer (Hehe)
D-d-deine Nummer (Eh)

Disculpa, me presento
No queda mucho tiempo (Eh)
Aprovecho el momento
Pa' pasar la contigo, contento
Hoy es el día (Ya)
No hay mañana
Nos toca ahora
Ven, mamita y nos vamo' a mi cama (Ey)

Baby, du siehst gut aus
Verrat mir dein'n Nam'n, komm und lass 'n bisschen Zeit verbring'n
Mir wird heiß nur vom Zuschau'n
Wenn ich seh', wie geschmeidig du dich zur Musik bewegst (Yeah)
Deinе Art ist genau mein Ding
Komm, wir tauschen bisschеn Schlaf gegen Augenringe
Du bist safe die beste Partie (Wouh)
Ready to race, jetzt oder nie
You might also like
Ey, wer weiß schon, wie viel Zeit uns noch bleibt?
Vielleicht ist morgen wirklich alles vorbei
Gib mir deine Nummer, Babe, bevor die Erde untergeht
Ey, die letzte Nacht verbring'n wir besser zu zweit (Ey)

Gib mir deine Nummer (Ey)
D-d-deine Nummer (Ey)
Gib mir deine Nummer (Ey)
D-d-deine Nummer (Ey)
Gib mir deine Nummer (Ey)
D-d-deine Nummer (Ey)
Gib mir deine Nummer (Ey)
(Die letzte Nacht verbring'n wir besser zu zweit)

Wieso warten? Ist doch lame
Carpe diem, jetzt auf gleich
Die Nacht ist jung und wer weiß
Wie viel Zeit uns denn noch bleibt, right?
Oye, chica, viva la vida
Life is good wie dieser Tequila
Vielleicht seh'n wir uns beide nie wieder
Komm, wir roll'n 'nen Fetten so wie Wiz Khalifa
N-U-Doppel-M-E-R, Nummer, yeah
Kann ich deine haben? Ich weiß meine nicht mehr
Komm, wir catchen die Wave heute Nacht
Bevor der Mond in das Ghetto kracht
Ey, wer weiß schon, wie viel Zeit uns noch bleibt?
Vielleicht ist morgen wirklich alles vorbei
Gib mir deine Nummer, Babe, bevor die Erde untergeht
Ey, die letzte Nacht verbring'n wir besser zu zweit (Ey)

Gib mir deine Nummer (Ey)
D-d-deine Nummer (Ey)
Gib mir deine Nummer (Ey)
D-d-deine Nummer (Ey)
Gib mir deine Nummer (Ey)
D-d-deine Nummer (Ey)
Gib mir deine Nummer (Ey)
(Die letzte Nacht verbring'n wir besser zu zweit; brrreit)

Du kommst rein (Wow), Wahnsinn
Strip-Poker mit offenen Karten (Hüh)
Easy, yo (Yo), ich geh' auf Risiko (Uh)
Genug rumeiern aufm Minimum (Skrrt)
Let's link up, baby (Rah), unstoppable
Pump den Bass, DJ gibt mir Wake-up-Schelle (Huh)
Heute Nacht wird heiß (Yeah)
Ich weiß, es geht ab, sag mir, bist du dabei? (Wouh)
Ey, wer weiß schon, wie viel Zeit uns noch bleibt?
Vielleicht ist morgen wirklich alles vorbei
Gib mir deine Nummer, Babe, bevor die Erde untergeht
Ey, die letzte Nacht verbring'n wir besser zu zweit

Gib mir deine Nummer (Ey)
D-d-deine Nummer (Ey)
Gib mir deine Nummer (Ey)
D-d-deine Nummer (Ey)
Gib mir deine Nummer (Ey)
D-d-deine Nummer (Ey)
Gib mir deine Nummer
Die letzte Nacht verbring'n wir besser zu zweitEmbed"
Culcha Candela,Erst der Anfang,"May 28, 2021",de,"2 ContributorsErst der Anfang Lyrics

Es fing an mit einem Traum, wir hab'n alle dran geglaubt
Uns kannte keine Sau, doch unser Ziel war hoch hinaus
Wir machten uns kein'n Kopf, es kam alles aus dem Bauch
Culcha-Partys, beste Crowd, Gästeliste immer Stau
Von zu siebt in einem Raum bis zum Nightliner mit Lounge
Wir stritten bis aufs Blut, ja, das machen Brüder auch
Beck's und Haze auf der Couch, dann Awards und TV
So viele Tour'n ausverkauft und das Feuer geht nicht aus

Du fragst, ob wir genug haben, aber auf kein'n
Noch lange nicht, noch lange nicht, nеin
Du denkst, wir lassen's langsam gut sein, abеr auf kein'n
Noch lange nicht, noch lange nicht, nein
Das ist erst der Anfang

Oh-oh-oh-oh, oh-oh-oh-oh, oh-oh-oh-oh
Wir machen niemals halblang
Oh-oh-oh-oh, oh-oh-oh-oh, oh-oh-oh-oh
Das ist erst der Anfang

Wir war'n nich immer on top (Top)
Sind schon zigma' gefloppt (-floppt)
Doch wir hab'n immer noch Bock
Geben immer noch Stoff mit erhobenem Kopf (Kopf)
Einer ging, weil er Scheiße gebaut hat
Andre, weil sie nicht mehr dran geglaubt hab'n
Auch, wenn's 'ne Weile gebraucht hat
Viel Glück, egal, was ihr auch macht
Wir werden älter, doch wir bleiben frisch (Frisch)
Machen Fehler, doch bereu'n nichts (Nichts)
Alle für einen, nicht jeder für sich
Geben Gas, damit das Feuer nicht erlischt
You might also like
Du fragst, ob wir genug haben, aber auf kein'n
Noch lange nicht, noch lange nicht, nein
Du denkst, wir lassen's langsam gut sein, aber auf kein'n
Noch lange nicht, noch lange nicht, nein

Wir gaben Blut, Schweiß und Trän'n, zusamm'n durch dick und dünn
Bekam'n Awards, Cash und Fame, egal, was sie erzähl'n
Wir haben Love for the Game und die kann uns keiner nehm'n
Ich sag's dir gerne noch ein letztes Mal
Wir gaben Blut, Schweiß und Trän'n, zusamm'n durch dick und dünn
Bekam'n Awards, Cash und Fame, egal, was sie erzähl'n
Wir haben Love for the Game und die kann uns keiner nehm'n
Ich sag's dir gerne noch ein letztes Mal

Du fragst, ob wir genug haben, aber auf kein'n
Noch lange nicht, noch lange nicht, nein
Du denkst, wir lassen's langsam gut sein, aber auf kein'n
Noch lange nicht, noch lange nicht, nein
Das ist erst der Anfang

Oh-oh-oh-oh, oh-oh-oh-oh, oh-oh-oh-oh
Wir machen niemals halblang
Oh-oh-oh-oh, oh-oh-oh-oh, oh-oh-oh-oh
Das ist erst der AnfangEmbed"
Culcha Candela,Quiereme Ahora,"May 28, 2021",es,"3 ContributorsQuiereme Ahora Lyrics

Quiéreme ahora

Quiero, quiero verte ya
Quiero verte aquí (Come-ome on, baby)
Quiero, quiero ser tu llave (Right)
Quiero amarrarte a mí

Quiéreme ahora (Quiéreme ahora)
(Mami, yo sé, tú me quieres a mí)
Quiéreme ahora (Quiéreme ahora)
(Mami, yo sé, tú me quieres a mí)

Deja de esconderte, sólo quiero amarte
Deja 'e ser tan tímida que tú eres para mí
Preséntame tu arte, como ti no hay otra (Otra)
Ni allá ni aquí, por ti me fui
A ti te seguí, te atrapé y volví
Yo no te dejo sola (Yeah)
Tú eres mi aurora
Dime que me amas, mami, tú me tramas
Cuando estoy contigo yo pierdo el control
Mami, tú me encantas, mami, tú me sanas
Hagamos el amor hasta que salga el sol
You might also like
Quiero, quiero verte ya
Quiero verte aquí
Quiero, quiero ser tu llave
Quiero amarrarte a mí

Quiéreme ahora (Quiéreme ahora)
Komm, gib mir Love, just don me your love right now
Quiéreme ahora (Quiéreme ahora)
This a one is a must, me gon' put some trust in you

Love me once, love me twice
Do it again 'cause you do it so nice
You got class and style and enough affection
Give me peace of mind and I give you protection
Put your hips and thighs all over me
Me love the way that you're takin' control of me
Because you bubble and wine so propper
Your curves got the perfect design, gold mine undercover
I'ma let your light shine day and a night time
Ready, ready for whatever it takes
Sexy girl, wine, wine, cute with a bright mind
Tell me what you need and I'ma be what you want
I don't want to waste no time
If you want to come with me
Love me now and I'll be fine
Or better leave me right away-way-way-way

Quiéreme ahora (Quiéreme ahora)
(Mami, yo sé, tú me quieres a mí)
Quiéreme ahora (Quiéreme ahora)
(Mami, yo sé, tú me quieres a mí)

Quiéreme ahoraEmbed"
Culcha Candela,Randale,"May 28, 2021",de,"2 ContributorsRandale Lyrics

Randale (Randale), Randale (Randale)
Kommt alle (Kommt alle) zur Party (Zur Party)
Randale (Randale), tanzt alle (Tanzt alle)
Die ganze Halle (Hah) außer Kontrolle

Ich komm' nicht allein (Ich komm' nicht allein)
Die Homies dabei (Die Homies dabei)
Die Homies sind high (Die Homies sind high)
Hands in the sky (Hands in the sky)
A-alle Amigos (Amigos)
Egal, welche Trikots (Trikots)
Wir haben die Cheatcodes (Cheatcodes)
Wir jagen den Kiez hoch

Randale, Randalе
Randale, Randale, Randale
Randalе, Randale
Randale

Randale, Randale
Alle werd'n Panne wie Malle
Freak aus, für nichts zu schade
Wir machen die Straßen zur Party
Keine Hemmung, die mich stoppt
Fühle mich Boss wie Rick Ross
Eine Minute, six Shots
Lade die Challenge auf TikTok
Von Mitte bis 36
Keine Clique, die nicht dabei ist
Wir gönnen uns beste Zeit jetzt
Also Hände hoch, wenn du dabei bist
You might also like
Ich sitz' zuhause, Langeweile frisst mich auf
Stell' die Boxen an die Fenster und dreh' auf
Also mach mit und tick aus jetzt
Das ist genau, was du brauchst jetzt

Randale, Randale
Randale, Randale, Randale
Randale, Randale
Randale
Willkomm'n in der Freakshow (Freakshow)
Mehr Action wie Kino (Kino)
Randale, Randale
Randale

Noch einen Tick lauter
Fühle den Beat hautnah
Hole den Freak raus, ja
Hoy parrandeamos sin pausa
Keiner kann mir widersteh'n
Brauch' keine bittere Pille zum Chill'n
Lo que yo quiero, ich mach', was ich will
Pura Candela, Randale, zu wild
Randale, Randale
Ich komme mit meiner Bagage
Wir rauchen die ganze Plantage
Im Club wackelt schon die Fassade
Was für Flaschen am Tisch?
Bin von Natur aus schon dicht
Mein Sohn, für dich ist schon Schicht
Wenn der Godfather spricht
Ich kenn' keine Pause, es geht nicht vorbei
Für immer Spring Break, American Pie
Hab' sogar Fanboys bei der Polizei
Hab' sogar Fanboys bei der Polizei

Ich sitz' zuhause, Langeweile frisst mich auf
Stell' die Boxen an die Fenster und dreh' auf
Also mach mit und tick aus jetzt
Das ist genau, was du brauchst jetzt

Randale, Randale
Randale, Randale, Randale
Randale, Randale
Randale
Willkomm'n in der Freakshow
Wollen in die Casino (Casino)
Randale, Randale
Randale
Randale (Randale), Randale (Randale)
Kommt alle (Kommt alle) zur Party (Zur Party)
Randale (Randale), tanzt alle (Tanzt alle)
Die ganze Halle (Hah) außer KontrolleEmbed"
Culcha Candela,Leb jetzt,"May 28, 2021",de,"2 ContributorsLeb jetzt Lyrics

Leb jetzt
Leb jetzt
Leb jetzt
Ganz genau jetzt, ganz genau jetzt, ganz genau jetzt

Homies seit dem ersten Spliff (Yeah, yeah)
Kein Move, der nicht von Herzen ist (Yeah, yeah)
Gechillt, geflasht und diskutiert
Grenzen ausgetestet, Ideen ausprobiert
Tief schockiert, als der Arzt dir mitteilte:
„Maximal ein Jahr noch, dann endеt deine Reisе“
Mir gezeigt, wir sollten hier und jetzt frei sein
Denn es kann viel zu schnell vorbei sein

Leb jetzt
Leb jetzt
Leb jetzt
Ganz genau jetzt, ganz genau jetzt, ganz genau jetzt
Leb jetzt
Leb jetzt
Ganz genau jetzt, ganz genau jetzt, ganz genau jetzt
You might also like
Du wolltest nur kurz einkaufen
Weil wir wollten Käse und Weintrauben
Es war Sommer und heiß draußen
Ich rief dir hinterher, dass wir noch Eis brauchen
Dass du nie wieder lachst, hätt ich niemals gedacht
Immer Kurve gekriegt, außer in dieser Nacht
Es tut weh jeden Tag
Doch du würdest woll'n, dass ich das Beste draus mach'

Leb jetzt
Leb jetzt
Leb jetzt
Ganz genau jetzt, ganz genau jetzt, ganz genau jetzt

Es gibt tausend gute Gründe, keine Zeit mehr zu verlier'n
Das Schlimmste, was passier'n kann, ist: Du hast es nie probiert
Es gibt tausend gute Gründe, einfach ma' was zu riskier'n
Ganz genau jetzt, ganz genau jetzt, ganz genau jetzt

Wach bleiben, bis die Sonne aufgeht
Barfuß, wenn es regnet, rausgeh'n
Einsteigen, fahr'n, bis der Tank leer ist
Aussteigen, laufen, bis man am Meer ist
Mit'n Segelboot über'n Atlantik fahr'n
Und dann am weißen Strand liegen in Sansibar
Abtauchen, schauen, wo Atlantis war
Let's go, vielleicht gibt's kein andres Mal
Leb jetzt
Leb jetzt
Leb jetzt
Ganz genau jetzt, ganz genau jetzt, ganz genau jetzt
Leb jetzt
Leb jetzt
Ganz genau jetzt, ganz genau jetzt, ganz genau jetztEmbed"
Culcha Candela,Nachts Um Vier,"January 14, 2021",de,"2 ContributorsNachts Um Vier Lyrics

Und plötzlich ist es wieder drei
War nicht geplant, aber ich bleib' noch hier
Ich glaub', ein Letzter geht noch rein
Auf einmal ist es wieder nachts um vier

Party, Party, Polizei, Blauchlichter cruisen vorbei
Unsre Schüsse Küsse, muah, wir shooten nicht mit Blei
Ich kann die Uhr nicht mehr lesen, aber ist wohl ziemlich spät
Sind nur wir zwei hier am Tresen, merk', wie sich die Erde dreht
Ich klau' mit dir Straßenschilder, du hast Wifey-Potential
Glaubwürdig lass' ich Tinder, Girl, du lässt mir keine Wahl
Wo ist vorne? Wo ist hinten? Stroboskop in meinem Kopf
Werd ab heut nie wieder trinken, bis zum nächsten Shot

Und plötzlich ist es wieder drei
War nicht geplant, aber ich bleib' noch hier
Ich glaub', ein Letzter geht noch rein
Auf einmal ist es wieder nachts um vier
Und plötzlich sind wir nur zu zweit
„War nicht geplant, aber ist nice mit dir
Ich hoff', die Nacht geht nie vorbei“
Sagst du zu mir nachts um vier
You might also like
Jau, du killst Fried Wings wie Sport, Schneller high als Concord
Mit Lichtgeschwindigkeit über die Piste heizen
Achterbahn im Akkord, heute Nacht wird Rekord
Kamikaze bis zur Ekstase, vergiss die Zeit
Mit Händen ist Bombay nicht totzukriegen wie Zombie
Die Letzten aufm Dancefloor, aber garantiert niemals lonely
Tanken mit laufendem Motor, drehen am Rad wie ein Rotor
Von easy zu classy zu hardcore, bis die Sonne aufgeht

Und plötzlich ist es wieder drei
War nicht geplant, aber ich bleib' noch hier
Ich glaub', ein Letzter geht noch rein
Auf einmal ist es wieder nachts um vier
Und plötzlich sind wir nur zu zweit
„War nicht geplant, aber ist nice mit dir
Ich hoff', die Nacht geht nie vorbei“
Sagst du zu mir nachts um vier

(Und plötzlich ist es soweit) Party, Party, Polizei
(War nicht geplant, aber ich bleib') Blaulichter cruisen vorbei
(Ich glaub', ein Letzter geht noch rein) Party, Party, Polizei
(Auf eimal ist es wieder nachts) Blaulichter cruisen vorbeiEmbed"
Culcha Candela,Dinero,"December 13, 2020",de,"3 ContributorsDinero Lyrics

Dinero (ah)
Dinero (yau)

Es gibt nichts, was mich so zufrieden macht (ja, ja, ja)
Ich fresse Geld und ich werd' niemals satt (na, na, na)
Die bunten Scheine, ja, ich liebe das (ja, ja, ja)
Ich fresse Geld und ich werd' niemals satt

Ja, gebt mir Knete, Patte, Zaster, Kasse
Knete, Patte, Zaster, Cash
Knete, Patte, Zaster, Kasse
Knete, Patte, Zaster, Geld

Was kostet die Welt? – Dinero!
Alles, was noch zählt – Dinero!
Der Pelz – Dinero! Der Benz – Dinero!
Die Ex – Dinero, Dinero, Dinero!

Paga, Paga, Cash, Cash
Effektivo Express
Kein Kredit, kein Stress
Scheine raus, First Class
Quisiera comprarte todito
Pero mucho de lo rico
Es impagable, repito
No es posible, mi amigo
You might also like
Knete, Patte, Zaster, Kasse
Knete, Patte, Zaster, Cash
Knete, Patte, Zaster, Kasse
Knete, Patte, Zaster, Geld

Was kostet die Welt? – Dinero!
Alles, was noch zählt – Dinero!
Der Pelz – Dinero! Der Benz – Dinero!
Die Ex – Dinero, Dinero, Dinero

Was Costa Cordalis?
Hab' alles, kauf' alles
Du sparst drauf, ich hab' es
Bin Payback-Kunde des Jahres
Was meinst du mit „besser als gar nichts“?
Keine Yacht, Mann, ich kauf' die Titanic
Gut zu wissen, wie der Bitcoin im DAX ist
Du fährst Taxi, ich zahl' Taxes
Tick-tack, du weißt nie, wie der Markt tickt
Drei, vier Option'n, Digga, das ist meine Taktik
Sammel' alte Menschen auf Papier
Schmeiß' s'e ausm Fenster, komm'n s'e rein zur Tür
Ja, gebt mir Knete, Patte, Zaster, Kasse
Knete, Patte, Zaster, Cash
Knete, Patte, Zaster, Kasse
Knete, Patte, Zaster, Geld

Was kostet die Welt? – Dinero!
Alles, was noch zählt – Dinero!
Der Pelz – Dinero! Der Benz – Dinero!
Die Ex – Dinero, Dinero, Dinero

Paga, Paga, Cash, Cash
Effektivo Express
Kein Kredit, kein Stress
Scheine raus, First Class

Knete, Patte, Zaster, Kasse
Knete, Patte, Zaster, Cash
Knete, Patte, Zaster, Kasse
Knete, Patte, Zaster, Geld

Es gibt nichts, was mich so zufrieden macht (ja, ja, ja)
Ich fresse Geld und ich werd' niemals satt (na, na, na)
Die bunten Scheine, ja, ich liebe das (ja, ja, ja)
Ich fresse Geld und ich werd' niemals sattEmbed"
Culcha Candela,Real Life,"December 4, 2020",de,"2 ContributorsReal Life Lyrics

(Liebe in mei'm Real Life)
(Gib mir wieder mehr Liebe in mei’m Real Life)

Streaming, Premium, V.I.P., Prime
Immer online, aber habe keine Zeit
Super Life, in die Trends, to the Top
Alle paar Klicks neuer Hype, weil Internet ist Gott
Gib mir die Rabatte, ich will mehr for free
Baller' in die Kommis Herz-Emojis
DM in dein Postfach, Facеtimen heut Nacht
Swipe up und gönn dir mal 'nе Auszeit
Double-Tap auf dein Lächeln im Display
Ich will heut Abend mehr als nur Pics seh’n
Schicke dir den Code für mein Appartement
Bitte lass mich nicht zu lange warten

Ich will nur ein bisschen Liebe in mei'm Real Life
Mach' das alles nicht nur für 'ne handvoll Likes
Gib mir wieder mehr Liebe in mei'm Real Life
Scheiße auf das Geld und die Kartons voller Nikes
Unendlich Content, ich red' kein'n Nonsens
Alle im Netz, aber allein
Von Neukölln responden, alle am Posten
Immer auf der Jagd nach Likes
You might also like
Ich optimiere meine Zeit, zig Termine und geh' live
Kenne die meisten meiner Smiles über Hangout und Skype
Für alles ein’n Account und vergess’ dauernd die Passwörter
Schlag' mich durch den digitalen Dschungel wie ein Axtmörder
Ich swipe links, die  in den Arm
Ich swipe rechts und vergesse ihre Nam’n
Halt' die Karte ran, brauch' kein'n Cash um zu bezahl’n
Seh' nur Nullen und Einsen, ist mir alles scheißegal
Klick' nie auf die AGBs, akzeptier' die Cookies
Der Paketbote bringt grad neue Accessoires von Gucci
Weißt du noch? Black Mirror war Sci-Fi
Heute ist das alles my Life

Ich will nur ein bisschen Liebe in mei'm Real Life
Mach' das alles nicht nur für 'ne handvoll Likes
Gib mir wieder mehr Liebe in mei'm Real Life
Scheiße auf das Geld und die Kartons voller Nikes
Unendlich Content, ich red' kein'n Nonsens
Alle im Netz, aber allein
Von Neukölln responden, alle am Posten
Immer auf der Jagd nach Likes

(Liebe in mei'm Real Life)
(Gib mir wieder mehr Liebe in mei'm Real Life)Embed"
Culcha Candela,Ratatang,"June 12, 2020",de,"3 ContributorsRatatang Lyrics

Sie sagt: „Komm, hör auf zu sabbern, Mann“, ey
Ich zeig' dir, wie man richtig feiern kann, ja
Du wirst schon sehen, wie die Zeit vergeht
Komm, es ist nie zu spät für ein bisschen Ratatang-tang

Im Club nur Hamma-Mamas, hier ist fett Action
Doch du bist echt special, ja, einfach next-level
Und ich frag' mich jetzt, wie werde ich zum coolen Blickfang?
Da hilft 'ne große Flasche Alk, die mit den bunten Lichtern
Ich hab' Drip, ich hab' Style, denk' ich
Doch gibt man „Swag“ bei Wikipedia ein, kommt dein Gesicht
Hab' 'ne schwarze Karte, brauch' dafür kein Porte­mon­naie
Doch das nützt mir nichts, weil mir bei dir die Worte fehl'n, ja, ja

Sie sagt: „Komm, hör auf zu sabbern, Mann“ (Sabbern), ey
Ich zeig' dir, wie man richtig feiern kann, ey (Ja, Mann), ja
Du wirst schon sehen, wie die Zeit vergeht (Ha)
Komm, es ist nie zu spät (Oh) für ein bisschen Ratatang-tang
Sie sagt: „Komm, hör auf zu sabbern, Mann“ (Sabbern, sabbern), ey
Ich zeig' dir, wie man richtig feiern kann, ey (Ja, Mann), ey
Ist schon okay, wenn du schüchtern bist
Denn ich weiß, du wünschst dir ein kleines bisschen Ratatang-tang
You might also like
War schon todo el mundo, Miami, Cuba, Barcelona
Doch du bist diferente, ich geh' loco, tanzt du Soca
Im Club läuft „Mi Gente“, ambiente caliente
Bevor es los geht erstmal Aguardiente
¡Oh! dios mío (Mío), du machst Berlin zu Rio (Rio)
Tausend Bilder in mei'm Kopf wie dieser Sido
Bei deinen Ritmo, mami, me faltan palabras
Salsa picante, ich find' alle deine Parts scharf (Ja, ja)

Sie sagt: „Komm, hör auf zu sabbern, Mann“ (Sabbern), ja
Ich zeig' dir, wie man richtig feiern kann, ja
Du wirst schon sehen, wie die Zeit vergeht
Komm, es ist nie zu spät (Oh) für ein bisschen Ratatang-tang
Sie sagt: „Komm, hör auf zu sabbern, Mann“ (Sabbern), ja
Ich zeig' dir, wie man richtig feiern kann (Ja, mann), ja
Ist schon okay, wenn du schüchtern bist
Denn ich weiß, du wünscht dir ein kleines bisschen Ratatang-tang

36 Grad im Club und der Pegel steigt
Floor ist packed, Mucke bangt, alles übernice
Skippe die Schlange an der Bar, order' und ich chille
Checke die Chicas auf Distanz durch die Sonnenbrille
Verbrenn' Hunnis mit den Homies wie pram-pram (Pram-pram)
Poste Stories, Action-Movies wie Van Damme (Van Damme)
Du guckst rüber, ich denk': „Oha, mir wird heiß“ (Oh)
Verdammt, es muss ein'n Gott geben und du bist der Beweis (Ja, ja)
Sie sagt: „Komm, hör auf zu sabbern, Mann“ (Sabbern), ey
Ich zeig' dir, wie man richtig feiern kann (Ja, Mann), ja
Du wirst schon sehen, wie die Zeit vergeht
Komm, es ist nie zu spät für ein bisschen Ratatang-tang
Sie sagt: „Komm, hör auf zu sabbern, Mann“ (Sabbern), ey
Ich zeig' dir, wie man richtig feiern kann, ey (Ja, Mann), yeah
Ist schon okay, wenn du schüchtern bist
Denn ich weiß, du wünscht dir ein kleines bisschen Ratatang-tangEmbed"
Culcha Candela,Mama Maria,"December 13, 2019",de,"3 ContributorsMama Maria Lyrics

Mama-Maria
Du fragst, „Wann sehen wir uns wieder?“, oh-oh-oh
Oh, Mama-Ma-Maria

Wir war'n in ihrem Lieblingsrestaurant
An diesem Abend war'n nicht viele Gäste dort
Bei roten Wein und Kerzenschein
War ich mit ihr fast ganz allein
Ah! Cabriolet zu ihr nach Haus, ich bring' sie gerne dorthin
Begleite sie noch bis zur Tür, weil ich ein Ehrenmann bin
Ich wollte ihr grad einen Abschiedskuss geben
Da machte ihre Mama auf und es war um mich gescheh'n

Mama-Maria
Du fragst, „Wann sehen wir uns wieder?“, oh-oh-oh
Bitte sei mir nicht bös, du bist süß
Doch ich mag deine Mama lieber, oh-oh-oh
Oh, Mama-Ma-Maria
Du fragst, „Wann sehen wir uns wieder?“, oh-oh-oh
Bitte sei mir nicht bös, du bist süß
Doch ich mag deine Mama lieber, oh-oh-oh
You might also like
Ich traf sie im Capri nachts am Strand
Mit einem Glas Campari in der Hand
Surprise, Surprise!
Der Drink war kalt und sie war heißt (ah, ah, ah, heiß-heiß)
Wir machten Liebe im Mondschein
Maria schlief in mei'm Schoß ein
Am Morgen danach war der Hunger groß
Ich suchte nach Nahrung im Bungalow
Im Sonnenschein auf der Veranda
Saß eine Frau nur im Tanga
Oh mein Gott, es war ihre Mama
Ay, caramba!

Mama-Maria
Du fragst, „Wann sehen wir uns wieder?“, oh-oh-oh
Bitte sei mir nicht bös, du bist süß
Doch ich mag deine Mama lieber, oh-oh-oh
Oh, Mama-Ma-Maria
Du fragst, „Wann sehen wir uns wieder?“, oh-oh-oh
Bitte sei mir nicht bös, du bist süß
Doch ich mag deine Mama lieber, oh-oh-oh

Ich hau' jetzt ab, weil ihr beide mich verrückt macht
Doch andre Töchter haben auch schöne Mütter
Mama, Mama, Mama, Mama, Mama-Maria
Mama, Mama, Mama, Mama, Mama-Maria
Mama-Maria
Du fragst, „Wann sehen wir uns wieder?“, oh-oh-oh
Bitte sei mir nicht bös, du bist süß
Doch ich mag deine Mama lieber, oh-oh-oh
Oh, Mama-Ma-Maria
Du fragst, „Wann sehen wir uns wieder?“, oh-oh-oh
Bitte sei mir nicht bös, du bist süß
Doch ich mag deine Mama lieber, oh-oh-ohEmbed"
Culcha Candela,Dinero (Besko Remix),"December 13, 2019",de,"1 ContributorDinero (Besko Remix) Lyrics

Dinero (ah)
Dinero (yau)

Es gibt nichts, was mich so zufrieden macht (ja, ja, ja)
Ich fresse Geld und ich werd' niemals satt (na, na, na)
Die bunten Scheine, ja, ich liebe das (ja, ja, ja)
Ich fresse Geld und ich werd' niemals satt

Ja, gebt mir Knete, Patte, Zaster, Kasse
Knete, Patte, Zaster, Cash
Knete, Patte, Zaster, Kasse
Knete, Patte, Zaster, Geld

Was kostet die Welt? – Dinero!
Alles, was noch zählt – Dinero!
Der Pelz – Dinero! Der Benz – Dinero!
Die Ex – Dinero, Dinero, Dinero!

Paga, Paga, Cash, Cash
Effektivo Express
Kein Kredit, kein Stress
Scheine raus, First Class
Quisiera comprarte todito
Pero mucho de lo rico
Es impagable, repito
No es posible, mi amigo
You might also like
Knete, Patte, Zaster, Kasse
Knete, Patte, Zaster, Cash
Knete, Patte, Zaster, Kasse
Knete, Patte, Zaster, Geld

Was kostet die Welt? – Dinero!
Alles, was noch zählt – Dinero!
Der Pelz – Dinero! Der Benz – Dinero!
Die Ex – Dinero, Dinero, Dinero

Was Costa Cordalis?
Hab' alles, kauf' alles
Du sparst drauf, ich hab' es
Bin Payback-Kunde des Jahres
Was meinst du mit „besser als gar nichts“?
Keine Yacht, Mann, ich kauf' die Titanic
Gut zu wissen, wie der Bitcoin im DAX ist
Du fährst Taxi, ich zahl' Taxes
Tick-tack, du weißt nie, wie der Markt tickt
Drei, vier Option'n, Digga, das ist meine Taktik
Sammel' alte Menschen auf Papier
Schmeiß' s'e ausm Fenster, komm'n s'e rein zur Tür
Ja, gebt mir Knete, Patte, Zaster, Kasse
Knete, Patte, Zaster, Cash
Knete, Patte, Zaster, Kasse
Knete, Patte, Zaster, Geld

Was kostet die Welt? – Dinero!
Alles, was noch zählt – Dinero!
Der Pelz – Dinero! Der Benz – Dinero!
Die Ex – Dinero, Dinero, Dinero

Paga, Paga, Cash, Cash
Effektivo Express
Kein Kredit, kein Stress
Scheine raus, First Class

Knete, Patte, Zaster, Kasse
Knete, Patte, Zaster, Cash
Knete, Patte, Zaster, Kasse
Knete, Patte, Zaster, Geld

Es gibt nichts, was mich so zufrieden macht (ja, ja, ja)
Ich fresse Geld und ich werd' niemals satt (na, na, na)
Die bunten Scheine, ja, ich liebe das (ja, ja, ja)
Ich fresse Geld und ich werd' niemals sattEmbed"
